season,week,sample_id,eliminated_rank,eliminated_percentage,n_contestants
25,4,180,Derek Fisher_S25,Derek Fisher_S25,11
25,4,181,Derek Fisher_S25,Derek Fisher_S25,11
25,4,182,Derek Fisher_S25,Derek Fisher_S25,11
25,4,183,Derek Fisher_S25,Derek Fisher_S25,11
25,4,184,Derek Fisher_S25,Derek Fisher_S25,11
25,4,185,Derek Fisher_S25,Derek Fisher_S25,11
25,4,186,Derek Fisher_S25,Derek Fisher_S25,11
25,4,187,Derek Fisher_S25,Derek Fisher_S25,11
25,4,188,Derek Fisher_S25,Derek Fisher_S25,11
25,4,189,Derek Fisher_S25,Derek Fisher_S25,11
25,4,190,Derek Fisher_S25,Derek Fisher_S25,11
25,4,191,Derek Fisher_S25,Derek Fisher_S25,11
25,4,192,Derek Fisher_S25,Derek Fisher_S25,11
25,4,193,Derek Fisher_S25,Derek Fisher_S25,11
25,4,194,Derek Fisher_S25,Derek Fisher_S25,11
25,4,195,Derek Fisher_S25,Derek Fisher_S25,11
25,4,196,Derek Fisher_S25,Derek Fisher_S25,11
25,4,197,Derek Fisher_S25,Derek Fisher_S25,11
25,4,198,Derek Fisher_S25,Derek Fisher_S25,11
25,4,199,Derek Fisher_S25,Derek Fisher_S25,11
25,4,200,Derek Fisher_S25,Derek Fisher_S25,11
25,4,201,Derek Fisher_S25,Derek Fisher_S25,11
25,4,202,Derek Fisher_S25,Derek Fisher_S25,11
25,4,203,Derek Fisher_S25,Derek Fisher_S25,11
25,4,204,Derek Fisher_S25,Derek Fisher_S25,11
25,4,205,Derek Fisher_S25,Derek Fisher_S25,11
25,4,206,Derek Fisher_S25,Derek Fisher_S25,11
25,4,207,Derek Fisher_S25,Derek Fisher_S25,11
25,4,208,Derek Fisher_S25,Derek Fisher_S25,11
25,4,209,Derek Fisher_S25,Derek Fisher_S25,11
25,4,210,Derek Fisher_S25,Derek Fisher_S25,11
25,4,211,Derek Fisher_S25,Derek Fisher_S25,11
25,4,212,Derek Fisher_S25,Derek Fisher_S25,11
25,4,213,Derek Fisher_S25,Derek Fisher_S25,11
25,4,214,Derek Fisher_S25,Derek Fisher_S25,11
25,4,215,Derek Fisher_S25,Derek Fisher_S25,11
25,4,216,Derek Fisher_S25,Derek Fisher_S25,11
25,4,217,Derek Fisher_S25,Derek Fisher_S25,11
25,4,218,Derek Fisher_S25,Derek Fisher_S25,11
25,4,219,Derek Fisher_S25,Derek Fisher_S25,11
25,4,220,Derek Fisher_S25,Derek Fisher_S25,11
25,4,221,Derek Fisher_S25,Derek Fisher_S25,11
25,4,222,Derek Fisher_S25,Derek Fisher_S25,11
25,4,223,Derek Fisher_S25,Derek Fisher_S25,11
25,4,224,Derek Fisher_S25,Derek Fisher_S25,11
25,4,225,Derek Fisher_S25,Derek Fisher_S25,11
25,4,226,Derek Fisher_S25,Derek Fisher_S25,11
25,4,227,Derek Fisher_S25,Derek Fisher_S25,11
25,4,228,Derek Fisher_S25,Derek Fisher_S25,11
25,4,229,Derek Fisher_S25,Derek Fisher_S25,11
25,4,230,Derek Fisher_S25,Derek Fisher_S25,11
25,4,231,Derek Fisher_S25,Derek Fisher_S25,11
25,4,232,Derek Fisher_S25,Derek Fisher_S25,11
25,4,233,Derek Fisher_S25,Derek Fisher_S25,11
25,4,234,Derek Fisher_S25,Derek Fisher_S25,11
25,4,235,Derek Fisher_S25,Derek Fisher_S25,11
25,4,236,Derek Fisher_S25,Derek Fisher_S25,11
25,4,237,Derek Fisher_S25,Derek Fisher_S25,11
25,4,238,Derek Fisher_S25,Derek Fisher_S25,11
25,4,239,Derek Fisher_S25,Derek Fisher_S25,11
25,4,240,Derek Fisher_S25,Derek Fisher_S25,11
25,4,241,Derek Fisher_S25,Derek Fisher_S25,11
25,4,242,Derek Fisher_S25,Derek Fisher_S25,11
25,4,243,Derek Fisher_S25,Derek Fisher_S25,11
25,4,244,Derek Fisher_S25,Derek Fisher_S25,11
25,4,245,Derek Fisher_S25,Derek Fisher_S25,11
25,4,246,Derek Fisher_S25,Derek Fisher_S25,11
25,4,247,Derek Fisher_S25,Derek Fisher_S25,11
25,4,248,Derek Fisher_S25,Derek Fisher_S25,11
25,4,249,Derek Fisher_S25,Derek Fisher_S25,11
25,4,250,Derek Fisher_S25,Derek Fisher_S25,11
25,4,251,Derek Fisher_S25,Derek Fisher_S25,11
25,4,252,Derek Fisher_S25,Derek Fisher_S25,11
25,4,253,Derek Fisher_S25,Derek Fisher_S25,11
25,4,254,Derek Fisher_S25,Derek Fisher_S25,11
25,4,255,Derek Fisher_S25,Derek Fisher_S25,11
25,4,256,Derek Fisher_S25,Derek Fisher_S25,11
25,4,257,Derek Fisher_S25,Derek Fisher_S25,11
25,4,258,Derek Fisher_S25,Derek Fisher_S25,11
25,4,259,Derek Fisher_S25,Derek Fisher_S25,11
25,4,260,Derek Fisher_S25,Derek Fisher_S25,11
25,4,261,Derek Fisher_S25,Derek Fisher_S25,11
25,4,262,Derek Fisher_S25,Derek Fisher_S25,11
25,4,263,Derek Fisher_S25,Derek Fisher_S25,11
25,4,264,Derek Fisher_S25,Derek Fisher_S25,11
25,4,265,Derek Fisher_S25,Derek Fisher_S25,11
25,4,266,Derek Fisher_S25,Derek Fisher_S25,11
25,4,267,Derek Fisher_S25,Derek Fisher_S25,11
25,4,268,Derek Fisher_S25,Derek Fisher_S25,11
25,4,269,Derek Fisher_S25,Derek Fisher_S25,11
25,4,270,Derek Fisher_S25,Derek Fisher_S25,11
25,4,271,Derek Fisher_S25,Derek Fisher_S25,11
25,4,272,Derek Fisher_S25,Derek Fisher_S25,11
25,4,273,Derek Fisher_S25,Derek Fisher_S25,11
25,4,274,Derek Fisher_S25,Derek Fisher_S25,11
25,4,275,Derek Fisher_S25,Derek Fisher_S25,11
25,4,276,Derek Fisher_S25,Derek Fisher_S25,11
25,4,277,Derek Fisher_S25,Derek Fisher_S25,11
25,4,278,Derek Fisher_S25,Derek Fisher_S25,11
25,4,279,Derek Fisher_S25,Derek Fisher_S25,11
25,4,280,Derek Fisher_S25,Derek Fisher_S25,11
25,4,281,Derek Fisher_S25,Derek Fisher_S25,11
25,4,282,Derek Fisher_S25,Derek Fisher_S25,11
25,4,283,Derek Fisher_S25,Derek Fisher_S25,11
25,4,284,Derek Fisher_S25,Derek Fisher_S25,11
25,4,285,Derek Fisher_S25,Derek Fisher_S25,11
25,4,286,Derek Fisher_S25,Derek Fisher_S25,11
25,4,287,Derek Fisher_S25,Derek Fisher_S25,11
25,4,288,Derek Fisher_S25,Derek Fisher_S25,11
25,4,289,Derek Fisher_S25,Derek Fisher_S25,11
25,4,290,Derek Fisher_S25,Derek Fisher_S25,11
25,4,291,Derek Fisher_S25,Derek Fisher_S25,11
25,4,292,Derek Fisher_S25,Derek Fisher_S25,11
25,4,293,Derek Fisher_S25,Derek Fisher_S25,11
25,4,294,Derek Fisher_S25,Derek Fisher_S25,11
25,4,295,Derek Fisher_S25,Derek Fisher_S25,11
25,4,296,Derek Fisher_S25,Derek Fisher_S25,11
25,4,297,Derek Fisher_S25,Derek Fisher_S25,11
25,4,298,Derek Fisher_S25,Derek Fisher_S25,11
25,4,299,Derek Fisher_S25,Derek Fisher_S25,11
25,4,300,Derek Fisher_S25,Derek Fisher_S25,11
25,4,301,Derek Fisher_S25,Derek Fisher_S25,11
25,4,302,Derek Fisher_S25,Derek Fisher_S25,11
25,4,303,Derek Fisher_S25,Derek Fisher_S25,11
25,4,304,Derek Fisher_S25,Derek Fisher_S25,11
25,4,305,Derek Fisher_S25,Derek Fisher_S25,11
25,4,306,Derek Fisher_S25,Derek Fisher_S25,11
25,4,307,Derek Fisher_S25,Derek Fisher_S25,11
25,4,308,Derek Fisher_S25,Derek Fisher_S25,11
25,4,309,Derek Fisher_S25,Derek Fisher_S25,11
25,4,310,Derek Fisher_S25,Derek Fisher_S25,11
25,4,311,Derek Fisher_S25,Derek Fisher_S25,11
25,4,312,Derek Fisher_S25,Derek Fisher_S25,11
25,4,313,Derek Fisher_S25,Derek Fisher_S25,11
25,4,314,Derek Fisher_S25,Derek Fisher_S25,11
25,4,315,Derek Fisher_S25,Derek Fisher_S25,11
25,4,316,Derek Fisher_S25,Derek Fisher_S25,11
25,4,317,Derek Fisher_S25,Derek Fisher_S25,11
25,4,318,Derek Fisher_S25,Derek Fisher_S25,11
25,4,319,Derek Fisher_S25,Derek Fisher_S25,11
25,4,320,Derek Fisher_S25,Derek Fisher_S25,11
25,4,321,Derek Fisher_S25,Derek Fisher_S25,11
25,4,322,Derek Fisher_S25,Derek Fisher_S25,11
25,4,323,Derek Fisher_S25,Derek Fisher_S25,11
25,4,324,Derek Fisher_S25,Derek Fisher_S25,11
25,4,325,Derek Fisher_S25,Derek Fisher_S25,11
25,4,326,Derek Fisher_S25,Derek Fisher_S25,11
25,4,327,Derek Fisher_S25,Derek Fisher_S25,11
25,4,328,Derek Fisher_S25,Derek Fisher_S25,11
25,4,329,Derek Fisher_S25,Derek Fisher_S25,11
25,4,330,Derek Fisher_S25,Derek Fisher_S25,11
25,4,331,Derek Fisher_S25,Derek Fisher_S25,11
25,4,332,Derek Fisher_S25,Derek Fisher_S25,11
25,4,333,Derek Fisher_S25,Derek Fisher_S25,11
25,4,334,Derek Fisher_S25,Derek Fisher_S25,11
25,4,335,Derek Fisher_S25,Derek Fisher_S25,11
25,4,336,Derek Fisher_S25,Derek Fisher_S25,11
25,4,337,Derek Fisher_S25,Derek Fisher_S25,11
25,4,338,Derek Fisher_S25,Derek Fisher_S25,11
25,4,339,Derek Fisher_S25,Derek Fisher_S25,11
25,4,340,Derek Fisher_S25,Derek Fisher_S25,11
25,4,341,Derek Fisher_S25,Derek Fisher_S25,11
25,4,342,Derek Fisher_S25,Derek Fisher_S25,11
25,4,343,Derek Fisher_S25,Derek Fisher_S25,11
25,4,344,Derek Fisher_S25,Derek Fisher_S25,11
25,4,345,Derek Fisher_S25,Derek Fisher_S25,11
25,4,346,Derek Fisher_S25,Derek Fisher_S25,11
25,4,347,Derek Fisher_S25,Derek Fisher_S25,11
25,4,348,Derek Fisher_S25,Derek Fisher_S25,11
25,4,349,Derek Fisher_S25,Derek Fisher_S25,11
25,4,350,Derek Fisher_S25,Derek Fisher_S25,11
25,4,351,Derek Fisher_S25,Derek Fisher_S25,11
25,4,352,Derek Fisher_S25,Derek Fisher_S25,11
25,4,353,Derek Fisher_S25,Derek Fisher_S25,11
25,4,354,Derek Fisher_S25,Derek Fisher_S25,11
25,4,355,Derek Fisher_S25,Derek Fisher_S25,11
25,4,356,Derek Fisher_S25,Derek Fisher_S25,11
25,4,357,Derek Fisher_S25,Derek Fisher_S25,11
25,4,358,Derek Fisher_S25,Derek Fisher_S25,11
25,4,359,Derek Fisher_S25,Derek Fisher_S25,11
25,4,360,Derek Fisher_S25,Derek Fisher_S25,11
25,4,361,Derek Fisher_S25,Derek Fisher_S25,11
25,4,362,Derek Fisher_S25,Derek Fisher_S25,11
25,4,363,Derek Fisher_S25,Derek Fisher_S25,11
25,4,364,Derek Fisher_S25,Derek Fisher_S25,11
25,4,365,Derek Fisher_S25,Derek Fisher_S25,11
25,4,366,Derek Fisher_S25,Derek Fisher_S25,11
25,4,367,Derek Fisher_S25,Derek Fisher_S25,11
25,4,368,Derek Fisher_S25,Derek Fisher_S25,11
25,4,369,Derek Fisher_S25,Derek Fisher_S25,11
25,4,370,Derek Fisher_S25,Derek Fisher_S25,11
25,4,371,Derek Fisher_S25,Derek Fisher_S25,11
25,4,372,Derek Fisher_S25,Derek Fisher_S25,11
25,4,373,Derek Fisher_S25,Derek Fisher_S25,11
25,4,374,Derek Fisher_S25,Derek Fisher_S25,11
25,4,375,Derek Fisher_S25,Derek Fisher_S25,11
25,4,376,Derek Fisher_S25,Derek Fisher_S25,11
25,4,377,Derek Fisher_S25,Derek Fisher_S25,11
25,4,378,Derek Fisher_S25,Derek Fisher_S25,11
25,4,379,Derek Fisher_S25,Derek Fisher_S25,11
25,4,380,Derek Fisher_S25,Derek Fisher_S25,11
25,4,381,Derek Fisher_S25,Derek Fisher_S25,11
25,4,382,Derek Fisher_S25,Derek Fisher_S25,11
25,4,383,Derek Fisher_S25,Derek Fisher_S25,11
25,4,384,Derek Fisher_S25,Derek Fisher_S25,11
25,4,385,Derek Fisher_S25,Derek Fisher_S25,11
25,4,386,Derek Fisher_S25,Derek Fisher_S25,11
25,4,387,Derek Fisher_S25,Derek Fisher_S25,11
25,4,388,Derek Fisher_S25,Derek Fisher_S25,11
25,4,389,Derek Fisher_S25,Derek Fisher_S25,11
25,4,390,Derek Fisher_S25,Derek Fisher_S25,11
25,4,391,Derek Fisher_S25,Derek Fisher_S25,11
25,4,392,Derek Fisher_S25,Derek Fisher_S25,11
25,4,393,Derek Fisher_S25,Derek Fisher_S25,11
25,4,394,Derek Fisher_S25,Derek Fisher_S25,11
25,4,395,Derek Fisher_S25,Derek Fisher_S25,11
25,4,396,Derek Fisher_S25,Derek Fisher_S25,11
25,4,397,Derek Fisher_S25,Derek Fisher_S25,11
25,4,398,Derek Fisher_S25,Derek Fisher_S25,11
25,4,399,Derek Fisher_S25,Derek Fisher_S25,11
25,4,400,Derek Fisher_S25,Derek Fisher_S25,11
25,4,401,Derek Fisher_S25,Derek Fisher_S25,11
25,4,402,Derek Fisher_S25,Derek Fisher_S25,11
25,4,403,Derek Fisher_S25,Derek Fisher_S25,11
25,4,404,Derek Fisher_S25,Derek Fisher_S25,11
25,4,405,Derek Fisher_S25,Derek Fisher_S25,11
25,4,406,Derek Fisher_S25,Derek Fisher_S25,11
25,4,407,Derek Fisher_S25,Derek Fisher_S25,11
25,4,408,Derek Fisher_S25,Derek Fisher_S25,11
25,4,409,Derek Fisher_S25,Derek Fisher_S25,11
25,4,410,Derek Fisher_S25,Derek Fisher_S25,11
25,4,411,Derek Fisher_S25,Derek Fisher_S25,11
25,4,412,Derek Fisher_S25,Derek Fisher_S25,11
25,4,413,Derek Fisher_S25,Derek Fisher_S25,11
25,4,414,Derek Fisher_S25,Derek Fisher_S25,11
25,4,415,Derek Fisher_S25,Derek Fisher_S25,11
25,4,416,Derek Fisher_S25,Derek Fisher_S25,11
25,4,417,Derek Fisher_S25,Derek Fisher_S25,11
25,4,418,Derek Fisher_S25,Derek Fisher_S25,11
25,4,419,Derek Fisher_S25,Derek Fisher_S25,11
25,4,420,Derek Fisher_S25,Derek Fisher_S25,11
25,4,421,Derek Fisher_S25,Derek Fisher_S25,11
25,4,422,Derek Fisher_S25,Derek Fisher_S25,11
25,4,423,Derek Fisher_S25,Derek Fisher_S25,11
25,4,424,Derek Fisher_S25,Derek Fisher_S25,11
25,4,425,Derek Fisher_S25,Derek Fisher_S25,11
25,4,426,Derek Fisher_S25,Derek Fisher_S25,11
25,4,427,Derek Fisher_S25,Derek Fisher_S25,11
25,4,428,Derek Fisher_S25,Derek Fisher_S25,11
25,4,429,Derek Fisher_S25,Derek Fisher_S25,11
25,4,430,Derek Fisher_S25,Derek Fisher_S25,11
25,4,431,Derek Fisher_S25,Derek Fisher_S25,11
25,4,432,Derek Fisher_S25,Derek Fisher_S25,11
25,4,433,Derek Fisher_S25,Derek Fisher_S25,11
25,4,434,Derek Fisher_S25,Derek Fisher_S25,11
25,4,435,Derek Fisher_S25,Derek Fisher_S25,11
25,4,436,Derek Fisher_S25,Derek Fisher_S25,11
25,4,437,Derek Fisher_S25,Derek Fisher_S25,11
25,4,438,Derek Fisher_S25,Derek Fisher_S25,11
25,4,439,Derek Fisher_S25,Derek Fisher_S25,11
25,4,440,Derek Fisher_S25,Derek Fisher_S25,11
25,4,441,Derek Fisher_S25,Derek Fisher_S25,11
25,4,442,Derek Fisher_S25,Derek Fisher_S25,11
25,4,443,Derek Fisher_S25,Derek Fisher_S25,11
25,4,444,Derek Fisher_S25,Derek Fisher_S25,11
25,4,445,Derek Fisher_S25,Derek Fisher_S25,11
25,4,446,Derek Fisher_S25,Derek Fisher_S25,11
25,4,447,Derek Fisher_S25,Derek Fisher_S25,11
25,4,448,Derek Fisher_S25,Derek Fisher_S25,11
25,4,449,Derek Fisher_S25,Derek Fisher_S25,11
25,4,450,Derek Fisher_S25,Derek Fisher_S25,11
25,4,451,Derek Fisher_S25,Derek Fisher_S25,11
25,4,452,Derek Fisher_S25,Derek Fisher_S25,11
25,4,453,Derek Fisher_S25,Derek Fisher_S25,11
25,4,454,Derek Fisher_S25,Derek Fisher_S25,11
25,4,455,Derek Fisher_S25,Derek Fisher_S25,11
25,4,456,Derek Fisher_S25,Derek Fisher_S25,11
25,4,457,Derek Fisher_S25,Derek Fisher_S25,11
25,4,458,Derek Fisher_S25,Derek Fisher_S25,11
25,4,459,Derek Fisher_S25,Derek Fisher_S25,11
25,4,460,Derek Fisher_S25,Derek Fisher_S25,11
25,4,461,Derek Fisher_S25,Derek Fisher_S25,11
25,4,462,Derek Fisher_S25,Derek Fisher_S25,11
25,4,463,Derek Fisher_S25,Derek Fisher_S25,11
25,4,464,Derek Fisher_S25,Derek Fisher_S25,11
25,4,465,Derek Fisher_S25,Derek Fisher_S25,11
25,4,466,Derek Fisher_S25,Derek Fisher_S25,11
25,4,467,Derek Fisher_S25,Derek Fisher_S25,11
25,4,468,Derek Fisher_S25,Derek Fisher_S25,11
25,4,469,Derek Fisher_S25,Derek Fisher_S25,11
25,4,470,Derek Fisher_S25,Derek Fisher_S25,11
25,4,471,Derek Fisher_S25,Derek Fisher_S25,11
25,4,472,Derek Fisher_S25,Derek Fisher_S25,11
25,4,473,Derek Fisher_S25,Derek Fisher_S25,11
25,4,474,Derek Fisher_S25,Derek Fisher_S25,11
25,4,475,Derek Fisher_S25,Derek Fisher_S25,11
25,4,476,Derek Fisher_S25,Derek Fisher_S25,11
25,4,477,Derek Fisher_S25,Derek Fisher_S25,11
25,4,478,Derek Fisher_S25,Derek Fisher_S25,11
25,4,479,Derek Fisher_S25,Derek Fisher_S25,11
25,4,480,Derek Fisher_S25,Derek Fisher_S25,11
25,4,481,Derek Fisher_S25,Derek Fisher_S25,11
25,4,482,Derek Fisher_S25,Derek Fisher_S25,11
25,4,483,Derek Fisher_S25,Derek Fisher_S25,11
25,4,484,Derek Fisher_S25,Derek Fisher_S25,11
25,4,485,Derek Fisher_S25,Derek Fisher_S25,11
25,4,486,Derek Fisher_S25,Derek Fisher_S25,11
25,4,487,Derek Fisher_S25,Derek Fisher_S25,11
25,4,488,Derek Fisher_S25,Derek Fisher_S25,11
25,4,489,Derek Fisher_S25,Derek Fisher_S25,11
25,4,490,Derek Fisher_S25,Derek Fisher_S25,11
25,4,491,Derek Fisher_S25,Derek Fisher_S25,11
25,4,492,Derek Fisher_S25,Derek Fisher_S25,11
25,4,493,Derek Fisher_S25,Derek Fisher_S25,11
25,4,494,Derek Fisher_S25,Derek Fisher_S25,11
25,4,495,Derek Fisher_S25,Derek Fisher_S25,11
25,4,496,Derek Fisher_S25,Derek Fisher_S25,11
25,4,497,Derek Fisher_S25,Derek Fisher_S25,11
25,4,498,Derek Fisher_S25,Derek Fisher_S25,11
25,4,499,Derek Fisher_S25,Derek Fisher_S25,11
25,4,500,Derek Fisher_S25,Derek Fisher_S25,11
25,4,501,Derek Fisher_S25,Derek Fisher_S25,11
25,4,502,Derek Fisher_S25,Derek Fisher_S25,11
25,4,503,Derek Fisher_S25,Derek Fisher_S25,11
25,4,504,Derek Fisher_S25,Derek Fisher_S25,11
25,4,505,Derek Fisher_S25,Derek Fisher_S25,11
25,4,506,Derek Fisher_S25,Derek Fisher_S25,11
25,4,507,Derek Fisher_S25,Derek Fisher_S25,11
25,4,508,Derek Fisher_S25,Derek Fisher_S25,11
25,4,509,Derek Fisher_S25,Derek Fisher_S25,11
25,4,510,Derek Fisher_S25,Derek Fisher_S25,11
25,4,511,Derek Fisher_S25,Derek Fisher_S25,11
25,4,512,Derek Fisher_S25,Derek Fisher_S25,11
25,4,513,Derek Fisher_S25,Derek Fisher_S25,11
25,4,514,Derek Fisher_S25,Derek Fisher_S25,11
25,4,515,Derek Fisher_S25,Derek Fisher_S25,11
25,4,516,Derek Fisher_S25,Derek Fisher_S25,11
25,4,517,Derek Fisher_S25,Derek Fisher_S25,11
25,4,518,Derek Fisher_S25,Derek Fisher_S25,11
25,4,519,Derek Fisher_S25,Derek Fisher_S25,11
25,4,520,Derek Fisher_S25,Derek Fisher_S25,11
25,4,521,Derek Fisher_S25,Derek Fisher_S25,11
25,4,522,Derek Fisher_S25,Derek Fisher_S25,11
25,4,523,Derek Fisher_S25,Derek Fisher_S25,11
25,4,524,Derek Fisher_S25,Derek Fisher_S25,11
25,4,525,Derek Fisher_S25,Derek Fisher_S25,11
25,4,526,Derek Fisher_S25,Derek Fisher_S25,11
25,4,527,Derek Fisher_S25,Derek Fisher_S25,11
25,4,528,Derek Fisher_S25,Derek Fisher_S25,11
25,4,529,Derek Fisher_S25,Derek Fisher_S25,11
25,4,530,Derek Fisher_S25,Derek Fisher_S25,11
25,4,531,Derek Fisher_S25,Derek Fisher_S25,11
25,4,532,Derek Fisher_S25,Derek Fisher_S25,11
25,4,533,Derek Fisher_S25,Derek Fisher_S25,11
25,4,534,Derek Fisher_S25,Derek Fisher_S25,11
25,4,535,Derek Fisher_S25,Derek Fisher_S25,11
25,4,536,Derek Fisher_S25,Derek Fisher_S25,11
25,4,537,Derek Fisher_S25,Derek Fisher_S25,11
25,4,538,Derek Fisher_S25,Derek Fisher_S25,11
25,4,539,Derek Fisher_S25,Derek Fisher_S25,11
25,4,540,Derek Fisher_S25,Derek Fisher_S25,11
25,4,541,Derek Fisher_S25,Derek Fisher_S25,11
25,4,542,Derek Fisher_S25,Derek Fisher_S25,11
25,4,543,Derek Fisher_S25,Derek Fisher_S25,11
25,4,544,Derek Fisher_S25,Derek Fisher_S25,11
25,4,545,Derek Fisher_S25,Derek Fisher_S25,11
25,4,546,Derek Fisher_S25,Derek Fisher_S25,11
25,4,547,Derek Fisher_S25,Derek Fisher_S25,11
25,4,548,Derek Fisher_S25,Derek Fisher_S25,11
25,4,549,Derek Fisher_S25,Derek Fisher_S25,11
25,4,550,Derek Fisher_S25,Derek Fisher_S25,11
25,4,551,Derek Fisher_S25,Derek Fisher_S25,11
25,4,552,Derek Fisher_S25,Derek Fisher_S25,11
25,4,553,Derek Fisher_S25,Derek Fisher_S25,11
25,4,554,Derek Fisher_S25,Derek Fisher_S25,11
25,4,555,Derek Fisher_S25,Derek Fisher_S25,11
25,4,556,Derek Fisher_S25,Derek Fisher_S25,11
25,4,557,Derek Fisher_S25,Derek Fisher_S25,11
25,4,558,Derek Fisher_S25,Derek Fisher_S25,11
25,4,559,Derek Fisher_S25,Derek Fisher_S25,11
25,4,560,Derek Fisher_S25,Derek Fisher_S25,11
25,4,561,Derek Fisher_S25,Derek Fisher_S25,11
25,4,562,Derek Fisher_S25,Derek Fisher_S25,11
25,4,563,Derek Fisher_S25,Derek Fisher_S25,11
25,4,564,Derek Fisher_S25,Derek Fisher_S25,11
25,4,565,Derek Fisher_S25,Derek Fisher_S25,11
25,4,566,Derek Fisher_S25,Derek Fisher_S25,11
25,4,567,Derek Fisher_S25,Derek Fisher_S25,11
25,4,568,Derek Fisher_S25,Derek Fisher_S25,11
25,4,569,Derek Fisher_S25,Derek Fisher_S25,11
25,4,570,Derek Fisher_S25,Derek Fisher_S25,11
25,4,571,Derek Fisher_S25,Derek Fisher_S25,11
25,4,572,Derek Fisher_S25,Derek Fisher_S25,11
25,4,573,Derek Fisher_S25,Derek Fisher_S25,11
25,4,574,Derek Fisher_S25,Derek Fisher_S25,11
25,4,575,Derek Fisher_S25,Derek Fisher_S25,11
25,4,576,Derek Fisher_S25,Derek Fisher_S25,11
25,4,577,Derek Fisher_S25,Derek Fisher_S25,11
25,4,578,Derek Fisher_S25,Derek Fisher_S25,11
25,4,579,Derek Fisher_S25,Derek Fisher_S25,11
25,4,580,Derek Fisher_S25,Derek Fisher_S25,11
25,4,581,Derek Fisher_S25,Derek Fisher_S25,11
25,4,582,Derek Fisher_S25,Derek Fisher_S25,11
25,4,583,Derek Fisher_S25,Derek Fisher_S25,11
25,4,584,Derek Fisher_S25,Derek Fisher_S25,11
25,4,585,Derek Fisher_S25,Derek Fisher_S25,11
25,4,586,Derek Fisher_S25,Derek Fisher_S25,11
25,4,587,Derek Fisher_S25,Derek Fisher_S25,11
25,4,588,Derek Fisher_S25,Derek Fisher_S25,11
25,4,589,Derek Fisher_S25,Derek Fisher_S25,11
25,4,590,Derek Fisher_S25,Derek Fisher_S25,11
25,4,591,Derek Fisher_S25,Derek Fisher_S25,11
25,4,592,Derek Fisher_S25,Derek Fisher_S25,11
25,4,593,Derek Fisher_S25,Derek Fisher_S25,11
25,4,594,Derek Fisher_S25,Derek Fisher_S25,11
25,4,595,Derek Fisher_S25,Derek Fisher_S25,11
25,4,596,Derek Fisher_S25,Derek Fisher_S25,11
25,4,597,Derek Fisher_S25,Derek Fisher_S25,11
25,4,598,Derek Fisher_S25,Derek Fisher_S25,11
25,4,599,Derek Fisher_S25,Derek Fisher_S25,11
25,4,600,Derek Fisher_S25,Derek Fisher_S25,11
25,4,601,Derek Fisher_S25,Derek Fisher_S25,11
25,4,602,Derek Fisher_S25,Derek Fisher_S25,11
25,4,603,Derek Fisher_S25,Derek Fisher_S25,11
25,4,604,Derek Fisher_S25,Derek Fisher_S25,11
25,4,605,Derek Fisher_S25,Derek Fisher_S25,11
25,4,606,Derek Fisher_S25,Derek Fisher_S25,11
25,4,607,Derek Fisher_S25,Derek Fisher_S25,11
25,4,608,Derek Fisher_S25,Derek Fisher_S25,11
25,4,609,Derek Fisher_S25,Derek Fisher_S25,11
25,4,610,Derek Fisher_S25,Derek Fisher_S25,11
25,4,611,Derek Fisher_S25,Derek Fisher_S25,11
25,4,612,Derek Fisher_S25,Derek Fisher_S25,11
25,4,613,Derek Fisher_S25,Derek Fisher_S25,11
25,4,614,Derek Fisher_S25,Derek Fisher_S25,11
25,4,615,Derek Fisher_S25,Derek Fisher_S25,11
25,4,616,Derek Fisher_S25,Derek Fisher_S25,11
25,4,617,Derek Fisher_S25,Derek Fisher_S25,11
25,4,618,Derek Fisher_S25,Derek Fisher_S25,11
25,4,619,Derek Fisher_S25,Derek Fisher_S25,11
25,4,620,Derek Fisher_S25,Derek Fisher_S25,11
25,4,621,Derek Fisher_S25,Derek Fisher_S25,11
25,4,622,Derek Fisher_S25,Derek Fisher_S25,11
25,4,623,Derek Fisher_S25,Derek Fisher_S25,11
25,4,624,Derek Fisher_S25,Derek Fisher_S25,11
25,4,625,Derek Fisher_S25,Derek Fisher_S25,11
25,4,626,Derek Fisher_S25,Derek Fisher_S25,11
25,4,627,Derek Fisher_S25,Derek Fisher_S25,11
25,4,628,Derek Fisher_S25,Derek Fisher_S25,11
25,4,629,Derek Fisher_S25,Derek Fisher_S25,11
25,4,630,Derek Fisher_S25,Derek Fisher_S25,11
25,4,631,Derek Fisher_S25,Derek Fisher_S25,11
25,4,632,Derek Fisher_S25,Derek Fisher_S25,11
25,4,633,Derek Fisher_S25,Derek Fisher_S25,11
25,4,634,Derek Fisher_S25,Derek Fisher_S25,11
25,4,635,Derek Fisher_S25,Derek Fisher_S25,11
25,4,636,Derek Fisher_S25,Derek Fisher_S25,11
25,4,637,Derek Fisher_S25,Derek Fisher_S25,11
25,4,638,Derek Fisher_S25,Derek Fisher_S25,11
25,4,639,Derek Fisher_S25,Derek Fisher_S25,11
25,4,640,Derek Fisher_S25,Derek Fisher_S25,11
25,4,641,Derek Fisher_S25,Derek Fisher_S25,11
25,4,642,Derek Fisher_S25,Derek Fisher_S25,11
25,4,643,Derek Fisher_S25,Derek Fisher_S25,11
25,4,644,Derek Fisher_S25,Derek Fisher_S25,11
