season,week,contestant_id,fan_percent,judge_percent,left_contestants,fan_rank,judge_rank,rank_sum,percent_sum,rank_rank,percent_rank,rev_rank_rank,rev_percent_rank,week_rank,season_weeks,voting_method,week_elim,max_week_in_season,rank_rank_is_eliminated,percent_rank_is_eliminated
27,5,Mary Lou Retton_S27,0.11083765241958278,0.11261261261261261,9,7,5,12,0.2234502650321954,7,5,3,5,5,9,percentage,0,9,false,false
27,5,Milo Manheim_S27,0.1132091159427624,0.12162162162162163,9,3,3,6,0.23483073756438402,2,3,8,7,3,9,percentage,0,9,false,false
27,6,Alexis Ren_S27,0.1267283833007507,0.11790393013100436,9,1,4,5,0.24463231343175507,1,2,9,8,4,9,percentage,1,9,false,false
27,6,Bobby Bones_S27,0.1074462611225398,0.09606986899563319,9,8,7,15,0.203516130118173,8,8,2,2,7,9,percentage,1,9,false,false
27,6,DeMarcus Ware_S27,0.11744602622425472,0.11353711790393013,9,4,5,9,0.23098314412818485,4,5,6,5,5,9,percentage,1,9,false,false
27,6,Evanna Lynch_S27,0.11361857162908877,0.12663755458515283,9,6,3,9,0.24025612621424158,5,4,5,6,3,9,percentage,1,9,false,false
27,6,Joe Amabile_S27,0.12033477606168241,0.09606986899563319,9,3,7,10,0.2164046450573156,6,6,4,4,8,9,percentage,1,9,false,false
27,6,John Schneider_S27,0.12142791072030874,0.08296943231441048,9,2,9,11,0.20439734303471924,7,7,3,3,9,9,percentage,1,9,false,false
27,6,Juan Pablo Di Pace_S27,0.11589214284526232,0.13100436681222707,9,5,1,6,0.24689650965748938,2,1,8,9,1,9,percentage,1,9,false,false
27,6,Mary Lou Retton_S27,0.06453750861874075,0.10480349344978165,9,9,6,15,0.1693410020685224,9,9,1,1,6,9,percentage,1,9,true,true
27,6,Milo Manheim_S27,0.11256841947737183,0.13100436681222707,9,7,1,8,0.24357278628959889,3,3,7,7,2,9,percentage,1,9,false,false
27,7,Alexis Ren_S27,0.1431031188244372,0.12643678160919541,8,2,4,6,0.26953990043363263,2,2,7,7,4,9,percentage,2,9,false,false
27,7,Bobby Bones_S27,0.12958062242475485,0.12183908045977011,8,6,6,12,0.251419702884525,6,6,3,3,7,9,percentage,2,9,false,false
27,7,DeMarcus Ware_S27,0.09106300745556895,0.12183908045977011,8,7,6,13,0.21290208791533904,7,7,2,2,6,9,percentage,2,9,true,true
27,7,Evanna Lynch_S27,0.13519832759212566,0.135632183908046,8,4,1,5,0.2708305115001717,1,1,8,8,1,9,percentage,2,9,false,false
27,7,Joe Amabile_S27,0.14524627192683806,0.10804597701149425,8,1,8,9,0.2532922489383323,5,5,4,4,8,9,percentage,2,9,false,false
27,7,John Schneider_S27,0.08467309459220096,0.12413793103448276,8,8,5,13,0.20881102562668372,8,8,1,1,5,9,percentage,2,9,true,true
27,7,Juan Pablo Di Pace_S27,0.13713120910376445,0.12873563218390804,8,3,3,6,0.26586684128767246,3,4,6,5,3,9,percentage,2,9,false,false
27,7,Milo Manheim_S27,0.1340043480803102,0.13333333333333333,8,5,2,7,0.26733768141364356,4,3,5,6,2,9,percentage,2,9,false,false
27,8,Alexis Ren_S27,0.19534091894691988,0.18012422360248448,6,1,2,3,0.37546514254940433,1,1,6,6,2,9,percentage,2,9,false,false
27,8,Bobby Bones_S27,0.19210811951692405,0.13975155279503104,6,2,6,8,0.3318596723119551,4,4,3,3,6,9,percentage,2,9,false,false
27,8,Evanna Lynch_S27,0.18587618851351534,0.18012422360248448,6,3,2,5,0.3660004121159998,2,2,5,5,3,9,percentage,2,9,false,false
27,8,Joe Amabile_S27,0.13322448127842057,0.14285714285714285,6,5,5,10,0.2760816241355634,6,6,1,1,5,9,percentage,2,9,true,true
27,8,Juan Pablo Di Pace_S27,0.11037612297470675,0.18633540372670807,6,6,1,7,0.2967115267014148,3,5,4,2,1,9,percentage,2,9,false,true
27,8,Milo Manheim_S27,0.18307416876951246,0.17080745341614906,6,4,4,8,0.35388162218566155,5,3,2,4,4,9,percentage,2,9,true,false
27,9,Alexis Ren_S27,0.19530096808025538,0.24675324675324675,4,4,3,7,0.44205421483350216,4,4,1,1,3,9,percentage,4,9,true,true
27,9,Bobby Bones_S27,0.319890159626419,0.23376623376623376,4,1,4,5,0.5536563933926527,3,1,2,4,4,9,percentage,4,9,true,true
27,9,Evanna Lynch_S27,0.22584077797109187,0.2597402597402597,4,3,1,4,0.4855810377113516,2,3,3,2,1,9,percentage,4,9,true,true
27,9,Milo Manheim_S27,0.25896809432223333,0.2597402597402597,4,2,1,3,0.518708354062493,1,2,4,3,2,9,percentage,4,9,true,true
28,1,Ally Brooke_S28,0.0830833020993459,0.08121827411167512,12,8,7,15,0.16430157621102104,9,9,4,4,8,11,rank_v2,0,11,false,false
28,1,Hannah Brown_S28,0.0828331266999228,0.10152284263959391,12,9,2,11,0.1843559693395167,5,2,8,11,2,11,rank_v2,0,11,false,false
28,1,James Van Der Beek_S28,0.08547914158522568,0.1065989847715736,12,5,1,6,0.19207812635679927,1,1,12,12,1,11,rank_v2,0,11,false,false
28,1,Karamo Brown_S28,0.08775801200583185,0.08629441624365482,12,3,5,8,0.17405242824948666,2,4,11,9,5,11,rank_v2,0,11,false,false
28,1,Kate Flannery_S28,0.08571804298305921,0.07614213197969544,12,4,9,13,0.16186017496275465,6,10,7,3,9,11,rank_v2,0,11,false,false
28,1,Kel Mitchell_S28,0.08517581250571263,0.08121827411167512,12,6,7,13,0.16639408661738775,7,6,6,7,7,11,rank_v2,0,11,false,false
28,1,Lamar Odom_S28,0.08803251573535488,0.05583756345177665,12,2,12,14,0.14387007918713152,8,11,5,2,12,11,rank_v2,0,11,false,false
28,1,Lauren Alaina_S28,0.08408668266138683,0.09644670050761421,12,7,3,10,0.18053338316900103,4,3,9,10,3,11,rank_v2,0,11,false,false
28,1,Mary Wilson_S28,0.08203426111108557,0.08629441624365482,12,10,5,15,0.16832867735474039,10,5,3,8,6,11,rank_v2,0,11,false,false
28,1,Ray Lewis_S28,0.08839130107187067,0.07614213197969544,12,1,9,10,0.1645334330515661,3,8,10,5,10,11,rank_v2,0,11,false,false
28,1,Sailor Brinkley-Cook_S28,0.07354100981257293,0.09137055837563451,12,12,4,16,0.16491156818820746,11,7,2,6,4,11,rank_v2,0,11,false,false
28,1,Sean Spicer_S28,0.07386679172863163,0.06091370558375635,12,11,11,22,0.13478049731238798,12,12,1,1,11,11,rank_v2,0,11,false,false
28,2,Ally Brooke_S28,0.08263257187178501,0.091324200913242,12,9,4,13,0.17395677278502703,8,5,5,8,3,11,rank_v2,2,11,false,false
28,2,Hannah Brown_S28,0.08620703396530562,0.1095890410958904,12,4,1,5,0.195796075061196,1,1,12,12,1,11,rank_v2,2,11,false,false
28,2,James Van Der Beek_S28,0.08764393862537105,0.091324200913242,12,3,4,7,0.17896813953861307,3,4,10,9,5,11,rank_v2,2,11,false,false
28,2,Karamo Brown_S28,0.08593041204443902,0.0867579908675799,12,6,6,12,0.17268840291201892,6,7,7,6,6,11,rank_v2,2,11,false,false
28,2,Kate Flannery_S28,0.08360137966671574,0.0958904109589041,12,7,2,9,0.17949179062561985,4,3,9,10,2,11,rank_v2,2,11,false,false
28,2,Kel Mitchell_S28,0.08908123494179149,0.091324200913242,12,2,4,6,0.1804054358550335,2,2,11,11,4,11,rank_v2,2,11,false,false
28,2,Lamar Odom_S28,0.09001886194842897,0.0547945205479452,12,1,12,13,0.14481338249637415,7,11,6,2,12,11,rank_v2,2,11,false,true
28,2,Lauren Alaina_S28,0.08610605399874668,0.0867579908675799,12,5,6,11,0.1728640448663266,5,6,8,7,7,11,rank_v2,2,11,false,false
28,2,Mary Wilson_S28,0.07368651334903542,0.0684931506849315,12,12,10,22,0.14217966403396692,12,12,1,1,10,11,rank_v2,2,11,true,true
28,2,Ray Lewis_S28,0.08304152422970686,0.0684931506849315,12,8,10,18,0.15153467491463835,9,9,4,4,11,11,rank_v2,2,11,false,false
28,2,Sailor Brinkley-Cook_S28,0.07500542431239855,0.0821917808219178,12,11,8,19,0.15719720513431634,11,8,2,5,8,11,rank_v2,2,11,true,false
28,2,Sean Spicer_S28,0.07704505104627567,0.0730593607305936,12,10,9,19,0.15010441177686928,10,10,3,3,9,11,rank_v2,2,11,false,false
28,3,Ally Brooke_S28,0.10054535222044476,0.12121212121212122,10,8,1,9,0.22175747343256597,5,3,6,8,1,11,rank_v2,0,11,false,false
28,3,Hannah Brown_S28,0.10259192584561352,0.10606060606060606,10,4,5,9,0.20865253190621957,4,4,7,7,5,11,rank_v2,0,11,false,false
28,3,James Van Der Beek_S28,0.10696194190747811,0.11616161616161616,10,1,3,4,0.22312355806909429,1,1,10,10,3,11,rank_v2,0,11,false,false
28,3,Karamo Brown_S28,0.10214888488378636,0.08080808080808081,10,5,8,13,0.18295696569186717,8,8,3,3,8,11,rank_v2,0,11,false,false
28,3,Kate Flannery_S28,0.10172685959232074,0.12121212121212122,10,6,1,7,0.22293898080444197,2,2,9,9,2,11,rank_v2,0,11,false,false
28,3,Kel Mitchell_S28,0.10430421456208694,0.10101010101010101,10,2,6,8,0.20531431557218793,3,5,8,6,6,11,rank_v2,0,11,false,false
28,3,Lamar Odom_S28,0.10340875095983373,0.06060606060606061,10,3,10,13,0.16401481156589434,7,9,4,2,10,11,rank_v2,0,11,false,false
28,3,Lauren Alaina_S28,0.10163694536082536,0.10101010101010101,10,7,6,13,0.20264704637092637,9,7,2,4,7,11,rank_v2,0,11,false,false
28,3,Sailor Brinkley-Cook_S28,0.08894183538482184,0.11616161616161616,10,9,3,12,0.205103451546438,6,6,5,5,4,11,rank_v2,0,11,false,false
28,3,Sean Spicer_S28,0.08773328928278828,0.07575757575757576,10,10,9,19,0.16349086504036403,10,10,1,1,9,11,rank_v2,0,11,false,false
28,4,Ally Brooke_S28,0.10003127758005934,0.11347517730496454,10,7,2,9,0.21350645488502387,6,4,5,7,2,11,rank_v2,1,11,false,false
28,4,Hannah Brown_S28,0.10274335204680854,0.11347517730496454,10,5,2,7,0.21621852935177308,3,2,8,9,4,11,rank_v2,1,11,false,false
28,4,James Van Der Beek_S28,0.10859662610060622,0.09929078014184398,10,3,6,9,0.2078874062424502,5,6,6,5,6,11,rank_v2,1,11,false,false
28,4,Karamo Brown_S28,0.10983578971614821,0.09929078014184398,10,1,6,7,0.2091265698579922,2,5,9,6,7,11,rank_v2,1,11,false,false
28,4,Kate Flannery_S28,0.1090226773051128,0.09219858156028368,10,2,8,10,0.2012212588653965,7,7,4,4,8,11,rank_v2,1,11,false,false
28,4,Kel Mitchell_S28,0.10644311561668932,0.11347517730496454,10,4,2,6,0.21991829292165385,1,1,10,10,1,11,rank_v2,1,11,false,false
28,4,Lamar Odom_S28,0.08828043372764591,0.07092198581560284,10,8,10,18,0.15920241954324876,9,10,2,1,10,11,rank_v2,1,11,false,true
28,4,Lauren Alaina_S28,0.10025975385076213,0.11347517730496454,10,6,2,8,0.21373493115572667,4,3,7,8,3,11,rank_v2,1,11,false,false
28,4,Sailor Brinkley-Cook_S28,0.08683335497575521,0.1099290780141844,10,10,5,15,0.19676243298993962,8,8,3,3,5,11,rank_v2,1,11,false,false
28,4,Sean Spicer_S28,0.08795361908041255,0.07446808510638298,10,9,9,18,0.16242170418679552,10,9,1,2,9,11,rank_v2,1,11,true,false
28,5,Ally Brooke_S28,0.11351087184960054,0.12558139534883722,9,6,1,7,0.23909226719843776,3,1,7,9,1,11,rank_v2,0,11,false,false
28,5,Hannah Brown_S28,0.11605587871171145,0.11627906976744186,9,2,4,6,0.2323349484791533,1,4,9,6,4,11,rank_v2,0,11,false,false
28,5,James Van Der Beek_S28,0.11284501200241266,0.12093023255813953,9,7,2,9,0.2337752445605522,6,3,4,7,2,11,rank_v2,0,11,false,false
28,5,Karamo Brown_S28,0.11608181430842046,0.09767441860465116,9,1,8,9,0.2137562329130716,5,7,5,3,8,11,rank_v2,0,11,false,false
28,5,Kate Flannery_S28,0.11582461535257353,0.11162790697674418,9,3,5,8,0.22745252232931773,4,5,6,5,5,11,rank_v2,0,11,false,false
28,5,Kel Mitchell_S28,0.11503227634016329,0.12093023255813953,9,5,2,7,0.23596250889830284,2,2,8,8,3,11,rank_v2,0,11,false,false
28,5,Lauren Alaina_S28,0.11515556980077202,0.10697674418604651,9,4,7,11,0.22213231398681854,7,6,3,4,7,11,rank_v2,0,11,false,false
28,5,Sailor Brinkley-Cook_S28,0.09547246325666532,0.11162790697674418,9,9,5,14,0.2071003702334095,8,8,2,2,6,11,rank_v2,0,11,false,false
28,5,Sean Spicer_S28,0.100021498377681,0.08837209302325581,9,8,9,17,0.1883935914009368,9,9,1,1,9,11,rank_v2,0,11,false,false
28,6,Ally Brooke_S28,0.1311714264172711,0.10964912280701754,9,3,6,9,0.24082054922428864,5,4,5,6,6,11,rank_v2,1,11,false,false
28,6,Hannah Brown_S28,0.14087865784597142,0.10526315789473684,9,1,8,9,0.24614181574070826,4,2,6,8,8,11,rank_v2,1,11,false,false
28,6,James Van Der Beek_S28,0.11955576567541652,0.11842105263157894,9,6,2,8,0.23797681830699546,3,6,7,4,3,11,rank_v2,1,11,false,false
28,6,Karamo Brown_S28,0.1374362767573479,0.10964912280701754,9,2,6,8,0.24708539956436543,1,1,9,9,7,11,rank_v2,1,11,false,false
28,6,Kate Flannery_S28,0.11946918966123127,0.11842105263157894,9,7,2,9,0.2378902422928102,7,7,3,3,2,11,rank_v2,1,11,false,false
28,6,Kel Mitchell_S28,0.12788947359045644,0.11403508771929824,9,4,4,8,0.24192456130975468,2,3,8,7,4,11,rank_v2,1,11,false,false
28,6,Lauren Alaina_S28,0.12619386882326164,0.11403508771929824,9,5,4,9,0.24022895654255988,6,5,4,5,5,11,rank_v2,1,11,false,false
28,6,Sailor Brinkley-Cook_S28,0.0027422865983312136,0.11842105263157894,9,9,2,11,0.12116333922991016,8,9,2,1,1,11,rank_v2,1,11,false,true
28,6,Sean Spicer_S28,0.09466305463071735,0.09210526315789473,9,8,9,17,0.18676831778861208,9,8,1,2,9,11,rank_v2,1,11,true,false
28,7,Ally Brooke_S28,0.12902101449763573,0.13366336633663367,8,4,2,6,0.26268438083426937,1,1,8,8,2,11,rank_v2,1,11,false,false
28,7,Hannah Brown_S28,0.12964367758913584,0.12871287128712872,8,3,4,7,0.2583565488762646,3,5,6,4,4,11,rank_v2,1,11,false,false
28,7,James Van Der Beek_S28,0.12851261541417783,0.13366336633663367,8,5,2,7,0.26217598175081147,4,2,5,7,1,11,rank_v2,1,11,false,false
28,7,Karamo Brown_S28,0.09918881816982993,0.12128712871287128,8,8,6,14,0.22047594688270122,7,8,2,1,6,11,rank_v2,1,11,false,true
28,7,Kate Flannery_S28,0.13631637761593202,0.1188118811881188,8,1,7,8,0.2551282588040508,5,6,4,3,7,11,rank_v2,1,11,false,false
28,7,Kel Mitchell_S28,0.13226914425148922,0.12623762376237624,8,2,5,7,0.25850676801386546,2,4,7,5,5,11,rank_v2,1,11,false,false
28,7,Lauren Alaina_S28,0.12631078945098106,0.13366336633663367,8,6,2,8,0.25997415578761474,6,3,3,6,3,11,rank_v2,1,11,false,false
28,7,Sean Spicer_S28,0.11873756301081848,0.10396039603960396,8,7,8,15,0.22269795905042244,8,7,1,2,8,11,rank_v2,1,11,true,false
28,8,Ally Brooke_S28,0.14426589971136877,0.15544105882304174,7,5,3,8,0.29970695853441054,5,4,3,4,3,11,rank_v2,1,11,false,false
28,8,Hannah Brown_S28,0.14522029556716254,0.160621391176751,7,4,2,6,0.30584168674391354,3,3,5,5,2,11,rank_v2,1,11,false,false
28,8,James Van Der Beek_S28,0.14981087022753636,0.1658027598041857,7,3,1,4,0.31561363003172205,1,1,7,7,1,11,rank_v2,1,11,false,false
28,8,Kate Flannery_S28,0.11553568410014722,0.13471454803957736,7,7,5,12,0.2502502321397246,6,6,2,2,5,11,rank_v2,1,11,false,false
28,8,Kel Mitchell_S28,0.1566500094684412,0.15544002254931627,7,1,4,5,0.3120900320177575,2,2,6,6,4,11,rank_v2,1,11,false,false
28,8,Lauren Alaina_S28,0.15362131947305496,0.1243528470584334,7,2,6,8,0.2779741665314884,4,5,4,3,6,11,rank_v2,1,11,false,false
28,8,Sean Spicer_S28,0.1348959214522892,0.1036273725486945,7,6,7,13,0.2385232940009837,7,7,1,1,7,11,rank_v2,1,11,true,true
28,9,Ally Brooke_S28,0.1690529525270747,0.19184652278177458,6,5,1,6,0.36089947530884925,3,1,4,6,1,11,rank_v2,1,11,false,false
28,9,Hannah Brown_S28,0.17231054866986245,0.17026378896882494,6,3,4,7,0.3425743376386874,4,4,3,3,4,11,rank_v2,1,11,false,false
28,9,James Van Der Beek_S28,0.1764781112022188,0.17266187050359713,6,1,3,4,0.34913998170581595,1,3,6,4,3,11,rank_v2,1,11,false,false
28,9,Kel Mitchell_S28,0.1753724688075916,0.1774580335731415,6,2,2,4,0.3528305023807331,2,2,5,5,2,11,rank_v2,1,11,false,false
28,9,Lauren Alaina_S28,0.17093213867144802,0.16786570743405277,6,4,5,9,0.3387978461055008,5,5,2,2,5,11,rank_v2,1,11,false,false
28,9,Sean Spicer_S28,0.13585378012180516,0.11990407673860912,6,6,6,12,0.2557578568604143,6,6,1,1,6,11,rank_v2,1,11,true,true
28,10,Ally Brooke_S28,0.20289449152063943,0.21454545454545454,5,3,1,4,0.41743994606609397,2,1,4,5,1,11,rank_v2,1,11,false,false
28,10,Hannah Brown_S28,0.19782279641842546,0.19636363636363635,5,4,3,7,0.3941864327820618,4,4,2,2,3,11,rank_v2,1,11,false,false
28,10,James Van Der Beek_S28,0.18810078842481873,0.18545454545454546,5,5,5,10,0.3735553338793642,5,5,1,1,5,11,rank_v2,1,11,true,true
28,10,Kel Mitchell_S28,0.20584281468450658,0.20727272727272728,5,1,2,3,0.4131155419572339,1,2,5,4,2,11,rank_v2,1,11,false,false
28,10,Lauren Alaina_S28,0.20533910895161087,0.19636363636363635,5,2,3,5,0.4017027453152472,3,3,3,3,4,11,rank_v2,1,11,false,false
28,11,Ally Brooke_S28,0.18323662598944296,0.2564102564102564,4,4,1,5,0.43964688239969935,3,4,2,1,1,11,rank_v2,4,11,true,true
28,11,Hannah Brown_S28,0.31724143890843337,0.24786324786324787,4,1,3,4,0.5651046867716812,1,1,4,4,3,11,rank_v2,4,11,true,true
28,11,Kel Mitchell_S28,0.26901923334276506,0.25213675213675213,4,2,2,4,0.5211559854795171,2,2,3,3,2,11,rank_v2,4,11,true,true
28,11,Lauren Alaina_S28,0.2305027017593578,0.24358974358974358,4,3,4,7,0.4740924453491014,4,3,1,2,4,11,rank_v2,4,11,true,true
29,1,AJ McLean_S29,0.0668683624725886,0.06923076923076923,15,11,8,19,0.13609913170335783,11,8,5,8,10,11,rank_v2,0,11,false,false
29,1,Anne Heche_S29,0.06806402907730989,0.06923076923076923,15,5,8,13,0.1372947983080791,5,6,11,10,7,11,rank_v2,0,11,false,false
29,1,Carole Baskin_S29,0.06565621757908953,0.04230769230769231,15,12,15,27,0.10796390988678184,15,15,1,1,15,11,rank_v2,0,11,false,false
29,1,Charles Oakley_S29,0.06758378929956961,0.046153846153846156,15,8,14,22,0.11373763545341577,12,14,4,2,14,11,rank_v2,0,11,false,false
29,1,Chrishell Stause_S29,0.06938133124231081,0.05,15,3,13,16,0.11938133124231082,7,13,9,3,13,11,rank_v2,0,11,false,false
29,1,Jeannie Mai_S29,0.064287781740343,0.06923076923076923,15,14,8,22,0.13351855097111223,14,9,2,7,8,11,rank_v2,0,11,false,false
29,1,Jesse Metcalfe_S29,0.0695130896566367,0.06923076923076923,15,2,8,10,0.13874385888740592,4,5,12,11,9,11,rank_v2,0,11,false,false
29,1,Johnny Weir_S29,0.06756117251439635,0.06923076923076923,15,9,8,17,0.13679194174516557,9,7,7,9,6,11,rank_v2,0,11,false,false
29,1,Justina Machado_S29,0.06460054489512493,0.08076923076923077,15,13,1,14,0.14536977566435572,6,3,10,13,2,11,rank_v2,0,11,false,false
29,1,Kaitlyn Bristowe_S29,0.0699274575992052,0.07692307692307693,15,1,3,4,0.14685053452228214,1,2,15,14,4,11,rank_v2,0,11,false,false
29,1,Monica Aldama_S29,0.06814676038505657,0.07307692307692308,15,4,5,9,0.14122368346197967,3,4,13,12,5,11,rank_v2,0,11,false,false
29,1,Nelly_S29,0.06690425938546779,0.06153846153846154,15,10,12,22,0.12844272092392933,13,12,3,4,12,11,rank_v2,0,11,false,false
29,1,Nev Schulman_S29,0.05582793992734624,0.07692307692307693,15,15,3,18,0.13275101685042318,10,11,6,5,3,11,rank_v2,0,11,false,false
29,1,Skai Jackson_S29,0.06775510125878824,0.08076923076923077,15,7,1,8,0.148524332028019,2,1,14,15,1,11,rank_v2,0,11,false,false
29,1,Veron Davis_S29,0.06792216296676634,0.06538461538461539,15,6,11,17,0.13330677835138172,8,10,8,6,11,11,rank_v2,0,11,false,false
29,2,AJ McLean_S29,0.06840024223470315,0.0695970695970696,15,8,5,13,0.13799731183177275,6,4,10,12,5,11,rank_v2,1,11,false,false
29,2,Anne Heche_S29,0.06900110605429757,0.06593406593406594,15,5,8,13,0.13493517198836352,5,7,11,9,9,11,rank_v2,1,11,false,false
29,2,Carole Baskin_S29,0.07091006857762731,0.05860805860805861,15,1,12,13,0.12951812718568592,4,12,12,4,12,11,rank_v2,1,11,false,false
29,2,Charles Oakley_S29,0.053743906129428955,0.054945054945054944,15,15,14,29,0.10868896107448389,15,15,1,1,14,11,rank_v2,1,11,true,true
29,2,Chrishell Stause_S29,0.06826227117190657,0.06593406593406594,15,9,8,17,0.1341963371059725,12,9,4,7,8,11,rank_v2,1,11,false,false
29,2,Jeannie Mai_S29,0.06954370729324898,0.06593406593406594,15,3,8,11,0.1354777732273149,2,6,14,10,7,11,rank_v2,1,11,false,false
29,2,Jesse Metcalfe_S29,0.06791347124882165,0.07326007326007326,15,10,4,14,0.1411735445088949,8,3,8,13,4,11,rank_v2,1,11,false,false
29,2,Johnny Weir_S29,0.07002510685909487,0.06593406593406594,15,2,8,10,0.1359591727931608,1,5,15,11,11,11,rank_v2,1,11,false,false
29,2,Justina Machado_S29,0.0670279777322945,0.07692307692307693,15,12,2,14,0.14395105465537145,9,2,7,14,3,11,rank_v2,1,11,false,false
29,2,Kaitlyn Bristowe_S29,0.06727107271357377,0.08058608058608059,15,11,1,12,0.14785715329965438,3,1,13,15,1,11,rank_v2,1,11,false,false
29,2,Monica Aldama_S29,0.0690641926709426,0.05860805860805861,15,4,12,16,0.12767225127900123,10,13,6,3,13,11,rank_v2,1,11,false,false
29,2,Nelly_S29,0.06866460859987099,0.06593406593406594,15,6,8,14,0.13459867453393692,7,8,9,8,6,11,rank_v2,1,11,false,false
29,2,Nev Schulman_S29,0.0561106800315639,0.07692307692307693,15,14,2,16,0.1330337569546408,11,10,5,6,2,11,rank_v2,1,11,false,false
29,2,Skai Jackson_S29,0.06861532420424579,0.054945054945054944,15,7,14,21,0.12356037914930074,13,14,3,2,15,11,rank_v2,1,11,false,false
29,2,Veron Davis_S29,0.0654462644783796,0.06593406593406594,15,13,8,21,0.13138033041244554,14,11,2,5,10,11,rank_v2,1,11,false,false
29,3,AJ McLean_S29,0.07138813870472623,0.07473309608540925,14,10,7,17,0.14612123479013547,11,8,4,7,8,11,rank_v2,1,11,false,false
29,3,Anne Heche_S29,0.07640688393701349,0.05338078291814947,14,1,13,14,0.12978766685516296,6,13,9,2,13,11,rank_v2,1,11,false,false
29,3,Carole Baskin_S29,0.057138635891459955,0.042704626334519574,14,14,14,28,0.09984326222597953,14,14,1,1,14,11,rank_v2,1,11,true,true
29,3,Chrishell Stause_S29,0.07351373569212957,0.07829181494661921,14,7,5,12,0.1518055506387488,5,5,10,10,4,11,rank_v2,1,11,false,false
29,3,Jeannie Mai_S29,0.07358744691715309,0.07829181494661921,14,6,5,11,0.15187926186377232,3,4,12,11,6,11,rank_v2,1,11,false,false
29,3,Jesse Metcalfe_S29,0.07548052489643721,0.0711743772241993,14,3,9,12,0.1466549021206365,4,7,11,8,9,11,rank_v2,1,11,false,false
29,3,Johnny Weir_S29,0.07482244952386331,0.08540925266903915,14,5,1,6,0.16023170219290245,1,1,14,14,2,11,rank_v2,1,11,false,false
29,3,Justina Machado_S29,0.07044488652757624,0.06761565836298933,14,12,10,22,0.13806054489056557,13,11,2,4,10,11,rank_v2,1,11,false,false
29,3,Kaitlyn Bristowe_S29,0.07119758251116909,0.08185053380782918,14,11,3,14,0.15304811631899828,7,3,8,12,3,11,rank_v2,1,11,false,false
29,3,Monica Aldama_S29,0.0733420879602629,0.07473309608540925,14,8,7,15,0.14807518404567216,10,6,5,9,7,11,rank_v2,1,11,false,false
29,3,Nelly_S29,0.07229444543857276,0.06405693950177936,14,9,11,20,0.13635138494035212,12,12,3,3,12,11,rank_v2,1,11,false,false
29,3,Nev Schulman_S29,0.059316652850866354,0.08540925266903915,14,13,1,14,0.1447259055199055,8,9,7,6,1,11,rank_v2,1,11,false,false
29,3,Skai Jackson_S29,0.07524651259284083,0.06405693950177936,14,4,11,15,0.1393034520946202,9,10,6,5,11,11,rank_v2,1,11,false,false
29,3,Veron Davis_S29,0.07582001655592852,0.07829181494661921,14,2,5,7,0.15411183150254773,2,2,13,13,5,11,rank_v2,1,11,false,false
29,4,AJ McLean_S29,0.07739455436895591,0.07973421926910298,13,10,5,15,0.15712877363805888,8,5,6,9,5,11,rank_v2,1,11,false,false
29,4,Anne Heche_S29,0.06454574388285632,0.06976744186046512,13,13,11,24,0.13431318574332143,13,13,1,1,13,11,rank_v2,1,11,true,true
29,4,Chrishell Stause_S29,0.07935974969080757,0.07308970099667775,13,7,8,15,0.15244945068748533,7,7,7,7,8,11,rank_v2,1,11,false,false
29,4,Jeannie Mai_S29,0.08013538795505953,0.06976744186046512,13,5,11,16,0.14990282981552466,9,10,5,4,12,11,rank_v2,1,11,false,false
29,4,Jesse Metcalfe_S29,0.08004732923703911,0.06976744186046512,13,6,11,17,0.14981477109750424,11,11,3,3,11,11,rank_v2,1,11,false,false
29,4,Johnny Weir_S29,0.08021463187846654,0.07973421926910298,13,4,5,9,0.15994885114756952,3,4,11,10,3,11,rank_v2,1,11,false,false
29,4,Justina Machado_S29,0.08036579346905398,0.07973421926910298,13,3,5,8,0.16010001273815697,1,3,13,11,7,11,rank_v2,1,11,false,false
29,4,Kaitlyn Bristowe_S29,0.07800102693157845,0.08305647840531562,13,8,2,10,0.16105750533689406,4,2,10,12,2,11,rank_v2,1,11,false,false
29,4,Monica Aldama_S29,0.07195762374539572,0.07973421926910298,13,11,5,16,0.1516918430144987,10,8,4,6,6,11,rank_v2,1,11,false,false
29,4,Nelly_S29,0.08126944045499326,0.06976744186046512,13,2,11,13,0.15103688231545837,6,9,8,5,10,11,rank_v2,1,11,false,false
29,4,Nev Schulman_S29,0.06708339746283896,0.07973421926910298,13,12,5,17,0.14681761673194194,12,12,2,2,4,11,rank_v2,1,11,false,false
29,4,Skai Jackson_S29,0.0776250720959589,0.09302325581395349,13,9,1,10,0.17064832790991238,5,1,9,13,1,11,rank_v2,1,11,false,false
29,4,Veron Davis_S29,0.08200024882699536,0.07308970099667775,13,1,8,9,0.1550899498236731,2,6,12,8,9,11,rank_v2,1,11,false,false
29,5,AJ McLean_S29,0.08800937588790232,0.08362369337979095,12,2,7,9,0.17163306926769328,3,4,10,9,7,11,rank_v2,1,11,false,false
29,5,Chrishell Stause_S29,0.09282568185637494,0.06620209059233449,12,1,11,12,0.15902777244870941,5,10,8,3,12,11,rank_v2,1,11,false,false
29,5,Jeannie Mai_S29,0.08311287984410246,0.08362369337979095,12,9,7,16,0.1667365732238934,11,8,2,5,6,11,rank_v2,1,11,false,false
29,5,Jesse Metcalfe_S29,0.06975551777105868,0.06620209059233449,12,11,11,22,0.13595760836339316,12,12,1,1,11,11,rank_v2,1,11,true,true
