contestant_id,celebrity_name,season,week,total_score,avg_score,judge_count,min_score,max_score,week_rank,prev_week_score,cumulative_avg,score_change,deviation_from_avg
Ricki Lake_S13,Ricki Lake,13,5,24.0,8.0,3,8.0,8.0,5,29.0,24.6,-5.0,-0.6000000000000014
Ricki Lake_S13,Ricki Lake,13,6,29.0,9.666666666666666,3,9.0,10.0,2,24.0,25.333333333333332,5.0,3.666666666666668
Ricki Lake_S13,Ricki Lake,13,7,26.5,8.833333333333334,3,8.5,9.0,1,29.0,25.5,-2.5,1.0
Ricki Lake_S13,Ricki Lake,13,8,26.0,8.666666666666666,3,8.5,9.0,3,26.5,25.5625,-0.5,0.4375
Ricki Lake_S13,Ricki Lake,13,9,33.4999,11.166633333333332,3,10.8333,11.3333,1,26.0,26.444433333333333,7.499899999999997,7.055466666666664
Ricki Lake_S13,Ricki Lake,13,10,27.999899999999997,9.3333,3,9.3333,9.3333,3,33.4999,26.59998,-5.5,1.399919999999998
Riker Lynch_S20,Riker Lynch,20,1,31.0,7.75,4,7.0,8.0,2,,31.0,,0.0
Riker Lynch_S20,Riker Lynch,20,2,32.0,8.0,4,8.0,8.0,2,31.0,31.5,1.0,0.5
Riker Lynch_S20,Riker Lynch,20,3,34.0,8.5,4,7.0,9.0,1,32.0,32.333333333333336,2.0,1.6666666666666643
Riker Lynch_S20,Riker Lynch,20,4,34.0,8.5,4,8.0,9.0,5,34.0,32.75,0.0,1.25
Riker Lynch_S20,Riker Lynch,20,5,38.0,9.5,4,9.0,10.0,2,34.0,33.8,4.0,4.200000000000003
Riker Lynch_S20,Riker Lynch,20,6,38.0,9.5,4,8.5,10.0,1,38.0,34.5,0.0,3.5
Riker Lynch_S20,Riker Lynch,20,7,37.0,9.25,4,9.0,10.0,5,38.0,34.857142857142854,-1.0,2.142857142857146
Riker Lynch_S20,Riker Lynch,20,8,39.0,9.75,4,9.0,10.0,2,37.0,35.375,2.0,3.625
Riker Lynch_S20,Riker Lynch,20,9,40.0,10.0,4,10.0,10.0,2,39.0,35.888888888888886,1.0,4.111111111111114
Riker Lynch_S20,Riker Lynch,20,10,40.0,10.0,4,10.0,10.0,1,40.0,36.3,0.0,3.700000000000003
Rob Kardashian_S13,Rob Kardashian,13,1,16.0,5.333333333333333,3,5.0,6.0,9,,16.0,,0.0
Rob Kardashian_S13,Rob Kardashian,13,2,21.0,7.0,3,7.0,7.0,7,16.0,18.5,5.0,2.5
Rob Kardashian_S13,Rob Kardashian,13,3,24.0,8.0,3,8.0,8.0,6,21.0,20.333333333333332,3.0,3.666666666666668
Rob Kardashian_S13,Rob Kardashian,13,4,24.0,8.0,3,8.0,8.0,4,24.0,21.25,0.0,2.75
Rob Kardashian_S13,Rob Kardashian,13,5,25.0,8.333333333333334,3,8.0,9.0,2,24.0,22.0,1.0,3.0
Rob Kardashian_S13,Rob Kardashian,13,6,22.0,7.333333333333333,3,7.0,8.0,5,25.0,22.0,-3.0,0.0
Rob Kardashian_S13,Rob Kardashian,13,7,25.5,8.5,3,8.0,9.0,2,22.0,22.5,3.5,3.0
Rob Kardashian_S13,Rob Kardashian,13,8,25.5,8.5,3,8.5,8.5,4,25.5,22.875,0.0,2.625
Rob Kardashian_S13,Rob Kardashian,13,9,32.4998,10.833266666666667,3,10.6666,11.1666,2,25.5,23.944422222222222,6.9998000000000005,8.555377777777778
Rob Kardashian_S13,Rob Kardashian,13,10,28.333199999999998,9.4444,3,9.4444,9.4444,1,32.4998,24.3833,-4.1666000000000025,3.9498999999999995
Robert Herjavec_S20,Robert Herjavec,20,1,28.0,7.0,4,7.0,7.0,4,,28.0,,0.0
Robert Herjavec_S20,Robert Herjavec,20,2,28.0,7.0,4,7.0,7.0,9,28.0,28.0,0.0,0.0
Robert Herjavec_S20,Robert Herjavec,20,3,29.0,7.25,4,7.0,8.0,6,28.0,28.333333333333332,1.0,0.6666666666666679
Robert Herjavec_S20,Robert Herjavec,20,4,34.0,8.5,4,8.0,9.0,4,29.0,29.75,5.0,4.25
Robert Herjavec_S20,Robert Herjavec,20,5,24.0,6.0,4,6.0,6.0,9,34.0,28.6,-10.0,-4.600000000000001
Robert Herjavec_S20,Robert Herjavec,20,6,33.5,8.375,4,8.0,8.5,8,24.0,29.416666666666668,9.5,4.083333333333332
Robert Herjavec_S20,Robert Herjavec,20,7,31.0,7.75,4,7.0,8.0,6,33.5,29.642857142857142,-2.5,1.3571428571428577
Robert Herjavec_S20,Robert Herjavec,20,8,31.0,7.75,4,7.5,8.5,6,31.0,29.8125,0.0,1.1875
Robert Irwin_S34,Robert Irwin,34,1,15.0,7.5,2,7.0,8.0,2,,15.0,,0.0
Robert Irwin_S34,Robert Irwin,34,2,22.0,7.333333333333333,3,7.0,8.0,2,15.0,18.5,7.0,3.5
Robert Irwin_S34,Robert Irwin,34,3,22.0,7.333333333333333,3,7.0,8.0,5,22.0,19.666666666666668,0.0,2.333333333333332
Robert Irwin_S34,Robert Irwin,34,4,22.0,7.333333333333333,3,7.0,8.0,8,22.0,20.25,0.0,1.75
Robert Irwin_S34,Robert Irwin,34,5,35.0,8.75,4,8.0,9.0,2,22.0,23.2,13.0,11.8
Robert Irwin_S34,Robert Irwin,34,6,36.0,9.0,4,9.0,9.0,4,35.0,25.333333333333332,1.0,10.666666666666668
Robert Irwin_S34,Robert Irwin,34,7,41.0,10.25,4,9.75,10.75,3,36.0,27.571428571428573,5.0,13.428571428571427
Robert Irwin_S34,Robert Irwin,34,8,38.0,9.5,4,9.0,10.0,4,41.0,28.875,-3.0,9.125
Robert Irwin_S34,Robert Irwin,34,9,42.0,10.5,4,10.5,10.5,2,38.0,30.333333333333332,4.0,11.666666666666668
Robert Irwin_S34,Robert Irwin,34,10,29.5,9.833333333333334,3,9.5,10.0,1,42.0,30.25,-12.5,-0.75
Robert Irwin_S34,Robert Irwin,34,11,29.666600000000003,9.888866666666667,3,9.6666,10.0,3,29.5,30.196963636363638,0.16660000000000252,-0.530363636363635
Rocco DiSpirito_S7,Rocco DiSpirito,7,1,17.5,5.833333333333333,3,5.5,6.0,11,,17.5,,0.0
Rocco DiSpirito_S7,Rocco DiSpirito,7,2,16.0,5.333333333333333,3,5.0,6.0,10,17.5,16.75,-1.5,-0.75
Rocco DiSpirito_S7,Rocco DiSpirito,7,3,20.0,6.666666666666667,3,6.0,7.0,8,16.0,17.833333333333332,4.0,2.166666666666668
Rocco DiSpirito_S7,Rocco DiSpirito,7,4,18.0,6.0,3,6.0,6.0,9,20.0,17.875,-2.0,0.125
Romeo_S12,Romeo,12,1,19.0,6.333333333333333,3,6.0,7.0,5,,19.0,,0.0
Romeo_S12,Romeo,12,2,23.0,7.666666666666667,3,7.0,8.0,1,19.0,21.0,4.0,2.0
Romeo_S12,Romeo,12,3,20.0,6.666666666666667,3,6.0,7.0,8,23.0,20.666666666666668,-3.0,-0.6666666666666679
Romeo_S12,Romeo,12,4,23.0,7.666666666666667,3,7.0,8.0,5,20.0,21.25,3.0,1.75
Romeo_S12,Romeo,12,5,26.0,8.666666666666666,3,8.0,9.0,3,23.0,22.2,3.0,3.8000000000000007
Romeo_S12,Romeo,12,6,28.0,9.333333333333334,3,9.0,10.0,2,26.0,23.166666666666668,2.0,4.833333333333332
Romeo_S12,Romeo,12,7,30.0,7.5,4,7.0,8.0,5,28.0,24.142857142857142,2.0,5.857142857142858
Romeo_S12,Romeo,12,8,26.0,8.666666666666666,3,8.5,9.0,4,30.0,24.375,-4.0,1.625
Roshon Fegan_S14,Roshon Fegan,14,1,23.0,7.666666666666667,3,7.0,8.0,6,,23.0,,0.0
Roshon Fegan_S14,Roshon Fegan,14,2,26.0,8.666666666666666,3,8.0,9.0,1,23.0,24.5,3.0,1.5
Roshon Fegan_S14,Roshon Fegan,14,3,25.0,8.333333333333334,3,8.0,9.0,5,26.0,24.666666666666668,-1.0,0.33333333333333215
Roshon Fegan_S14,Roshon Fegan,14,4,26.0,8.666666666666666,3,8.0,9.0,3,25.0,25.0,1.0,1.0
Roshon Fegan_S14,Roshon Fegan,14,5,26.0,8.666666666666666,3,8.0,9.0,5,26.0,25.2,0.0,0.8000000000000007
Roshon Fegan_S14,Roshon Fegan,14,6,27.9998,9.333266666666667,3,8.6666,9.6666,7,26.0,25.666633333333333,1.9998000000000005,2.333166666666667
Roshon Fegan_S14,Roshon Fegan,14,7,26.0,8.666666666666666,3,8.0,9.5,5,27.9998,25.714257142857143,-1.9998000000000005,0.2857428571428571
Roshon Fegan_S14,Roshon Fegan,14,8,28.0,9.333333333333334,3,9.0,9.5,2,26.0,25.999975,2.0,2.000025000000001
Rumer Willis_S20,Rumer Willis,20,1,32.0,8.0,4,8.0,8.0,1,,32.0,,0.0
Rumer Willis_S20,Rumer Willis,20,2,32.0,8.0,4,8.0,8.0,3,32.0,32.0,0.0,0.0
Rumer Willis_S20,Rumer Willis,20,3,33.0,8.25,4,8.0,9.0,3,32.0,32.333333333333336,1.0,0.6666666666666643
Rumer Willis_S20,Rumer Willis,20,4,35.0,8.75,4,8.0,9.0,3,33.0,33.0,2.0,2.0
Rumer Willis_S20,Rumer Willis,20,5,39.0,9.75,4,9.0,10.0,1,35.0,34.2,4.0,4.799999999999997
Rumer Willis_S20,Rumer Willis,20,6,35.5,8.875,4,8.5,9.5,4,39.0,34.416666666666664,-3.5,1.0833333333333357
Rumer Willis_S20,Rumer Willis,20,7,37.0,9.25,4,8.5,9.5,4,35.5,34.785714285714285,1.5,2.2142857142857153
Rumer Willis_S20,Rumer Willis,20,8,40.0,10.0,4,10.0,10.0,1,37.0,35.4375,3.0,4.5625
Rumer Willis_S20,Rumer Willis,20,9,39.0,9.75,4,9.5,10.0,3,40.0,35.833333333333336,-1.0,3.1666666666666643
Rumer Willis_S20,Rumer Willis,20,10,40.0,10.0,4,10.0,10.0,2,39.0,36.25,1.0,3.75
Ryan Lochte_S23,Ryan Lochte,23,1,24.0,6.0,4,6.0,6.0,10,,24.0,,0.0
Ryan Lochte_S23,Ryan Lochte,23,2,24.0,6.0,4,6.0,6.0,11,24.0,24.0,0.0,0.0
Ryan Lochte_S23,Ryan Lochte,23,3,25.0,6.25,4,6.0,7.0,9,24.0,24.333333333333332,1.0,0.6666666666666679
Ryan Lochte_S23,Ryan Lochte,23,4,22.0,7.333333333333333,3,7.0,8.0,9,25.0,23.75,-3.0,-1.75
Ryan Lochte_S23,Ryan Lochte,23,5,24.0,8.0,3,8.0,8.0,6,22.0,23.8,2.0,0.1999999999999993
Ryan Lochte_S23,Ryan Lochte,23,6,30.0,7.5,4,7.0,8.0,8,24.0,24.833333333333332,6.0,5.166666666666668
Ryan Lochte_S23,Ryan Lochte,23,7,33.0,8.25,4,8.0,8.5,7,30.0,26.0,3.0,7.0
Ryan Lochte_S23,Ryan Lochte,23,8,26.0,8.666666666666666,3,8.0,9.0,5,33.0,26.0,-7.0,0.0
Sabrina Bryan_S15,Sabrina Bryan,15,1,22.5,7.5,3,7.5,7.5,3,,22.5,,0.0
Sabrina Bryan_S15,Sabrina Bryan,15,2,26.0,8.666666666666666,3,8.5,9.0,1,22.5,24.25,3.5,1.75
Sabrina Bryan_S15,Sabrina Bryan,15,3,25.5,8.5,3,8.5,8.5,5,26.0,24.666666666666668,-0.5,0.8333333333333321
Sabrina Bryan_S15,Sabrina Bryan,15,4,35.5,8.875,4,8.5,9.0,6,25.5,27.375,10.0,8.125
Sabrina Bryan_S15,Sabrina Bryan,15,5,29.25,9.75,3,9.75,9.75,1,35.5,27.75,-6.25,1.5
Sabrina Bryan_S15,Sabrina Bryan,15,6,30.0,10.0,3,10.0,10.0,1,29.25,28.125,0.75,1.875
Sabrina Bryan_S5,Sabrina Bryan,5,1,26.0,8.666666666666666,3,8.0,9.0,1,,26.0,,0.0
Sabrina Bryan_S5,Sabrina Bryan,5,2,26.0,8.666666666666666,3,8.0,9.0,2,26.0,26.0,0.0,0.0
Sabrina Bryan_S5,Sabrina Bryan,5,3,27.0,9.0,3,9.0,9.0,1,26.0,26.333333333333332,1.0,0.6666666666666679
Sabrina Bryan_S5,Sabrina Bryan,5,4,30.0,10.0,3,10.0,10.0,1,27.0,27.25,3.0,2.75
Sabrina Bryan_S5,Sabrina Bryan,5,5,28.0,9.333333333333334,3,9.0,10.0,2,30.0,27.4,-2.0,0.6000000000000014
Sabrina Bryan_S5,Sabrina Bryan,5,6,25.0,8.333333333333334,3,8.0,9.0,5,28.0,27.0,-3.0,-2.0
Sadie Robertson_S19,Sadie Robertson,19,1,34.0,8.5,4,8.0,9.0,2,,34.0,,0.0
Sadie Robertson_S19,Sadie Robertson,19,2,31.0,7.75,4,7.0,8.0,6,34.0,32.5,-3.0,-1.5
Sadie Robertson_S19,Sadie Robertson,19,3,32.0,8.0,4,8.0,8.0,6,31.0,32.333333333333336,1.0,-0.3333333333333357
Sadie Robertson_S19,Sadie Robertson,19,4,37.0,9.25,4,9.0,10.0,3,32.0,33.5,5.0,3.5
Sadie Robertson_S19,Sadie Robertson,19,5,36.0,9.0,4,9.0,9.0,1,37.0,34.0,-1.0,2.0
Sadie Robertson_S19,Sadie Robertson,19,6,35.0,8.75,4,8.0,10.0,3,36.0,34.166666666666664,-1.0,0.8333333333333357
Sadie Robertson_S19,Sadie Robertson,19,7,31.0,7.75,4,7.5,8.0,5,35.0,33.714285714285715,-4.0,-2.7142857142857153
Sadie Robertson_S19,Sadie Robertson,19,8,38.0,9.5,4,9.0,10.0,4,31.0,34.25,7.0,3.75
Sadie Robertson_S19,Sadie Robertson,19,9,36.5,9.125,4,9.0,9.5,4,38.0,34.5,-1.5,2.0
Sadie Robertson_S19,Sadie Robertson,19,10,37.0,9.25,4,9.0,9.5,4,36.5,34.75,0.5,2.25
Sadie Robertson_S19,Sadie Robertson,19,11,39.333200000000005,9.833300000000001,4,9.6666,10.0,2,37.0,35.16665454545455,2.333200000000005,4.1665454545454566
Sailor Brinkley-Cook_S28,Sailor Brinkley-Cook,28,1,18.0,6.0,3,6.0,6.0,4,,18.0,,0.0
Sailor Brinkley-Cook_S28,Sailor Brinkley-Cook,28,2,18.0,6.0,3,6.0,6.0,8,18.0,18.0,0.0,0.0
Sailor Brinkley-Cook_S28,Sailor Brinkley-Cook,28,3,23.0,7.666666666666667,3,7.0,8.0,4,18.0,19.666666666666668,5.0,3.333333333333332
Sailor Brinkley-Cook_S28,Sailor Brinkley-Cook,28,4,31.0,7.75,4,7.0,8.0,5,23.0,22.5,8.0,8.5
Sailor Brinkley-Cook_S28,Sailor Brinkley-Cook,28,5,24.0,8.0,3,8.0,8.0,5,31.0,22.8,-7.0,1.1999999999999993
Sailor Brinkley-Cook_S28,Sailor Brinkley-Cook,28,6,27.0,9.0,3,9.0,9.0,2,24.0,23.5,3.0,3.5
Sam Champion_S31,Sam Champion,31,1,20.0,5.0,4,5.0,5.0,12,,20.0,,0.0
Sam Champion_S31,Sam Champion,31,2,26.0,6.5,4,6.0,7.0,11,20.0,23.0,6.0,3.0
Sam Champion_S31,Sam Champion,31,3,25.0,6.25,4,6.0,7.0,12,26.0,23.666666666666668,-1.0,1.3333333333333321
Sam Champion_S31,Sam Champion,31,4,25.0,6.25,4,6.0,7.0,13,25.0,24.0,0.0,1.0
Sara Evans_S3,Sara Evans,3,1,15.0,5.0,3,5.0,5.0,10,,15.0,,0.0
Sara Evans_S3,Sara Evans,3,2,21.0,7.0,3,7.0,7.0,9,15.0,18.0,6.0,3.0
Sara Evans_S3,Sara Evans,3,3,25.0,8.333333333333334,3,8.0,9.0,3,21.0,20.333333333333332,4.0,4.666666666666668
Sara Evans_S3,Sara Evans,3,4,20.0,6.666666666666667,3,6.0,7.0,8,25.0,20.25,-5.0,-0.25
Sara Evans_S3,Sara Evans,3,5,24.0,8.0,3,8.0,8.0,6,20.0,21.0,4.0,3.0
Sasha Pieterse_S25,Sasha Pieterse,25,1,18.0,6.0,3,6.0,6.0,9,,18.0,,0.0
Sasha Pieterse_S25,Sasha Pieterse,25,2,22.5,7.5,3,7.0,8.0,5,18.0,20.25,4.5,2.25
Sasha Pieterse_S25,Sasha Pieterse,25,3,19.0,6.333333333333333,3,6.0,7.0,11,22.5,19.833333333333332,-3.5,-0.8333333333333321
Sasha Pieterse_S25,Sasha Pieterse,25,4,24.0,8.0,3,8.0,8.0,5,19.0,20.875,5.0,3.125
Sasha Pieterse_S25,Sasha Pieterse,25,5,24.0,8.0,3,8.0,8.0,9,24.0,21.5,0.0,2.5
Scott Hoying_S34,Scott Hoying,34,1,10.0,5.0,2,5.0,5.0,11,,10.0,,0.0
Scott Hoying_S34,Scott Hoying,34,2,18.0,6.0,3,6.0,6.0,12,10.0,14.0,8.0,4.0
Scott Hoying_S34,Scott Hoying,34,3,22.0,7.333333333333333,3,7.0,8.0,7,18.0,16.666666666666668,4.0,5.333333333333332
Scott Hoying_S34,Scott Hoying,34,4,21.0,7.0,3,7.0,7.0,10,22.0,17.75,-1.0,3.25
Scott Hoying_S34,Scott Hoying,34,5,30.0,7.5,4,7.0,8.0,7,21.0,20.2,9.0,9.8
Scott Hoying_S34,Scott Hoying,34,6,28.0,7.0,4,7.0,7.0,9,30.0,21.5,-2.0,6.5
Sean Avery_S18,Sean Avery,18,1,20.0,6.666666666666667,3,6.0,7.0,10,,20.0,,0.0
Sean Avery_S18,Sean Avery,18,2,21.0,7.0,3,7.0,7.0,9,20.0,20.5,1.0,0.5
Sean Lowe_S16,Sean Lowe,16,1,19.0,6.333333333333333,3,6.0,7.0,7,,19.0,,0.0
Sean Lowe_S16,Sean Lowe,16,2,20.0,6.666666666666667,3,6.0,7.0,6,19.0,19.5,1.0,0.5
Sean Lowe_S16,Sean Lowe,16,3,21.0,7.0,3,7.0,7.0,6,20.0,20.0,1.0,1.0
Sean Lowe_S16,Sean Lowe,16,4,20.0,6.666666666666667,3,6.0,7.0,8,21.0,20.0,-1.0,0.0
Sean Lowe_S16,Sean Lowe,16,5,24.0,8.0,3,8.0,8.0,5,20.0,20.8,4.0,3.1999999999999993
Sean Lowe_S16,Sean Lowe,16,6,23.0,7.666666666666667,3,7.5,8.0,4,24.0,21.166666666666668,-1.0,1.8333333333333321
Sean Lowe_S16,Sean Lowe,16,7,24.0,8.0,3,8.0,8.0,6,23.0,21.571428571428573,1.0,2.428571428571427
Sean Lowe_S16,Sean Lowe,16,8,21.0,7.0,3,7.0,7.0,6,24.0,21.5,-3.0,-0.5
Sean Spicer_S28,Sean Spicer,28,1,12.0,4.0,3,4.0,4.0,11,,12.0,,0.0
Sean Spicer_S28,Sean Spicer,28,2,16.0,5.333333333333333,3,5.0,6.0,9,12.0,14.0,4.0,2.0
Sean Spicer_S28,Sean Spicer,28,3,15.0,5.0,3,5.0,5.0,9,16.0,14.333333333333334,-1.0,0.6666666666666661
Sean Spicer_S28,Sean Spicer,28,4,21.0,5.25,4,5.0,6.0,9,15.0,16.0,6.0,5.0
Sean Spicer_S28,Sean Spicer,28,5,19.0,6.333333333333333,3,6.0,7.0,9,21.0,16.6,-2.0,2.3999999999999986
Sean Spicer_S28,Sean Spicer,28,6,21.0,7.0,3,7.0,7.0,9,19.0,17.333333333333332,2.0,3.666666666666668
Sean Spicer_S28,Sean Spicer,28,7,21.0,7.0,3,7.0,7.0,8,21.0,17.857142857142858,0.0,3.1428571428571423
Sean Spicer_S28,Sean Spicer,28,8,20.0,6.666666666666667,3,6.0,7.0,7,21.0,18.125,-1.0,1.875
Sean Spicer_S28,Sean Spicer,28,9,25.0,6.25,4,6.0,6.5,6,20.0,18.88888888888889,5.0,6.111111111111111
Selma Blair_S31,Selma Blair,31,1,28.0,7.0,4,7.0,7.0,5,,28.0,,0.0
Selma Blair_S31,Selma Blair,31,2,28.0,7.0,4,7.0,7.0,7,28.0,28.0,0.0,0.0
Selma Blair_S31,Selma Blair,31,3,28.0,7.0,4,7.0,7.0,9,28.0,28.0,0.0,0.0
Selma Blair_S31,Selma Blair,31,4,32.0,8.0,4,8.0,8.0,7,28.0,29.0,4.0,3.0
Selma Blair_S31,Selma Blair,31,5,40.0,10.0,4,10.0,10.0,4,32.0,31.2,8.0,8.8
Shandi Finnessey_S4,Shandi Finnessey,4,1,19.0,6.333333333333333,3,6.0,7.0,5,,19.0,,0.0
Shandi Finnessey_S4,Shandi Finnessey,4,2,20.0,6.666666666666667,3,6.0,7.0,10,19.0,19.5,1.0,0.5
Shandi Finnessey_S4,Shandi Finnessey,4,3,21.0,7.0,3,7.0,7.0,6,20.0,20.0,1.0,1.0
Shangela_S31,Shangela,31,1,28.0,7.0,4,7.0,7.0,4,,28.0,,0.0
Shangela_S31,Shangela,31,2,28.0,7.0,4,7.0,7.0,8,28.0,28.0,0.0,0.0
Shangela_S31,Shangela,31,3,30.0,7.5,4,7.0,8.0,6,28.0,28.666666666666668,2.0,1.3333333333333321
Shangela_S31,Shangela,31,4,32.0,8.0,4,8.0,8.0,6,30.0,29.5,2.0,2.5
Shangela_S31,Shangela,31,5,38.5,9.625,4,9.25,9.75,6,32.0,31.3,6.5,7.199999999999999
Shangela_S31,Shangela,31,6,36.0,9.0,4,9.0,9.0,4,38.5,32.083333333333336,-2.5,3.9166666666666643
Shangela_S31,Shangela,31,7,36.5,9.125,4,9.0,9.5,4,36.0,32.714285714285715,0.5,3.7857142857142847
Shangela_S31,Shangela,31,8,42.0,10.5,4,10.25,11.25,3,36.5,33.875,5.5,8.125
Shangela_S31,Shangela,31,9,36.5,9.125,4,9.0,9.5,4,42.0,34.166666666666664,-5.5,2.3333333333333357
Shangela_S31,Shangela,31,10,38.0,9.5,4,9.5,9.5,3,36.5,34.55,1.5,3.450000000000003
Shanna Moakler_S3,Shanna Moakler,3,1,18.0,6.0,3,5.0,7.0,7,,18.0,,0.0
Shanna Moakler_S3,Shanna Moakler,3,2,22.0,7.333333333333333,3,7.0,8.0,6,18.0,20.0,4.0,2.0
Shannen Doherty_S10,Shannen Doherty,10,1,18.0,6.0,3,6.0,6.0,8,,18.0,,0.0
Shannen Doherty_S10,Shannen Doherty,10,2,20.0,6.666666666666667,3,6.0,7.0,6,18.0,19.0,2.0,1.0
Shannon Elizabeth_S6,Shannon Elizabeth,6,1,21.0,7.0,3,7.0,7.0,7,,21.0,,0.0
Shannon Elizabeth_S6,Shannon Elizabeth,6,2,24.0,8.0,3,8.0,8.0,4,21.0,22.5,3.0,1.5
Shannon Elizabeth_S6,Shannon Elizabeth,6,3,24.0,8.0,3,8.0,8.0,4,24.0,23.0,0.0,1.0
Shannon Elizabeth_S6,Shannon Elizabeth,6,4,28.0,9.333333333333334,3,9.0,10.0,3,24.0,24.25,4.0,3.75
Shannon Elizabeth_S6,Shannon Elizabeth,6,5,23.0,7.666666666666667,3,7.0,8.0,5,28.0,24.0,-5.0,-1.0
Shannon Elizabeth_S6,Shannon Elizabeth,6,6,24.0,8.0,3,8.0,8.0,5,23.0,24.0,1.0,0.0
Shannon Elizabeth_S6,Shannon Elizabeth,6,7,25.5,8.5,3,8.5,8.5,5,24.0,24.214285714285715,1.5,1.2857142857142847
Shawn Johnson_S15,Shawn Johnson,15,1,22.0,7.333333333333333,3,6.5,8.0,4,,22.0,,0.0
Shawn Johnson_S15,Shawn Johnson,15,2,25.0,8.333333333333334,3,8.0,8.5,3,22.0,23.5,3.0,1.5
Shawn Johnson_S15,Shawn Johnson,15,3,26.5,8.833333333333334,3,8.0,9.5,3,25.0,24.5,1.5,2.0
Shawn Johnson_S15,Shawn Johnson,15,4,39.5,9.875,4,9.5,10.0,1,26.5,28.25,13.0,11.25
Shawn Johnson_S15,Shawn Johnson,15,5,28.25,9.416666666666666,3,9.0,10.0,2,39.5,28.25,-11.25,0.0
Shawn Johnson_S15,Shawn Johnson,15,6,28.0,9.333333333333334,3,8.5,10.0,4,28.25,28.208333333333332,-0.25,-0.20833333333333215
Shawn Johnson_S15,Shawn Johnson,15,7,37.9998,12.6666,3,12.6666,12.6666,2,28.0,29.607114285714285,9.9998,8.392685714285715
Shawn Johnson_S15,Shawn Johnson,15,8,27.8333,9.277766666666666,3,8.3333,10.0,6,37.9998,29.3853875,-10.1665,-1.552087499999999
Shawn Johnson_S15,Shawn Johnson,15,9,29.5,9.833333333333334,3,9.5,10.0,1,27.8333,29.398122222222224,1.6666999999999987,0.1018777777777764
Shawn Johnson_S15,Shawn Johnson,15,10,28.9443,9.6481,3,9.5,9.7777,3,29.5,29.35274,-0.5557000000000016,-0.40844000000000236
Shawn Johnson_S8,Shawn Johnson,8,1,23.0,7.666666666666667,3,7.0,8.0,3,,23.0,,0.0
Shawn Johnson_S8,Shawn Johnson,8,2,24.0,8.0,3,8.0,8.0,3,23.0,23.5,1.0,0.5
Shawn Johnson_S8,Shawn Johnson,8,3,27.0,9.0,3,9.0,9.0,3,24.0,24.666666666666668,3.0,2.333333333333332
Shawn Johnson_S8,Shawn Johnson,8,4,25.0,8.333333333333334,3,8.0,9.0,4,27.0,24.75,-2.0,0.25
Shawn Johnson_S8,Shawn Johnson,8,5,26.0,8.666666666666666,3,8.0,9.0,2,25.0,25.0,1.0,1.0
Shawn Johnson_S8,Shawn Johnson,8,6,26.0,8.666666666666666,3,8.0,9.0,3,26.0,25.166666666666668,0.0,0.8333333333333321
Shawn Johnson_S8,Shawn Johnson,8,7,28.0,9.333333333333334,3,9.0,10.0,2,26.0,25.571428571428573,2.0,2.428571428571427
Shawn Johnson_S8,Shawn Johnson,8,8,26.0,8.666666666666666,3,8.0,9.0,3,28.0,25.625,-2.0,0.375
Shawn Johnson_S8,Shawn Johnson,8,9,28.0,9.333333333333334,3,9.0,9.5,3,26.0,25.88888888888889,2.0,2.1111111111111107
Shawn Johnson_S8,Shawn Johnson,8,10,28.0,9.333333333333334,3,9.0,9.5,2,28.0,26.1,0.0,1.8999999999999986
Shawn Johnson_S8,Shawn Johnson,8,11,30.0,10.0,3,10.0,10.0,1,28.0,26.454545454545453,2.0,3.5454545454545467
Sherri Sheperd_S14,Sherri Sheperd,14,1,23.0,7.666666666666667,3,7.0,8.0,4,,23.0,,0.0
Sherri Sheperd_S14,Sherri Sheperd,14,2,23.0,7.666666666666667,3,7.0,8.0,6,23.0,23.0,0.0,0.0
Sherri Sheperd_S14,Sherri Sheperd,14,3,24.0,8.0,3,8.0,8.0,7,23.0,23.333333333333332,1.0,0.6666666666666679
Sherri Sheperd_S14,Sherri Sheperd,14,4,21.0,7.0,3,7.0,7.0,9,24.0,22.75,-3.0,-1.75
Simone Biles_S24,Simone Biles,24,1,32.0,8.0,4,8.0,8.0,1,,32.0,,0.0
Simone Biles_S24,Simone Biles,24,2,29.0,7.25,4,7.0,8.0,4,32.0,30.5,-3.0,-1.5
Simone Biles_S24,Simone Biles,24,3,32.0,8.0,4,7.0,9.0,4,29.0,31.0,3.0,1.0
Simone Biles_S24,Simone Biles,24,4,36.0,9.0,4,9.0,9.0,2,32.0,32.25,4.0,3.75
Simone Biles_S24,Simone Biles,24,5,38.0,9.5,4,9.0,10.0,2,36.0,33.4,2.0,4.600000000000001
Simone Biles_S24,Simone Biles,24,6,34.5,8.625,4,8.5,9.0,4,38.0,33.583333333333336,-3.5,0.9166666666666643
Simone Biles_S24,Simone Biles,24,7,39.0,9.75,4,9.5,10.5,3,34.5,34.357142857142854,4.5,4.642857142857146
Simone Biles_S24,Simone Biles,24,8,36.0,9.0,4,9.0,9.0,3,39.0,34.5625,-3.0,1.4375
Simone Biles_S24,Simone Biles,24,9,40.0,10.0,4,10.0,10.0,1,36.0,35.166666666666664,4.0,4.833333333333336
Skai Jackson_S29,Skai Jackson,29,1,21.0,7.0,3,7.0,7.0,1,,21.0,,0.0
Skai Jackson_S29,Skai Jackson,29,2,15.0,5.0,3,5.0,5.0,14,21.0,18.0,-6.0,-3.0
