contestant_id,celebrity_name,season,week,judge,score
Olivia Jade_S30,Olivia Jade,30,8,2,9.0
Olivia Jade_S30,Olivia Jade,30,8,3,9.0
Olivia Jade_S30,Olivia Jade,30,8,4,9.0
Olivia Jade_S30,Olivia Jade,30,9,1,0.0
Olivia Jade_S30,Olivia Jade,30,9,2,0.0
Olivia Jade_S30,Olivia Jade,30,9,3,0.0
Olivia Jade_S30,Olivia Jade,30,9,4,0.0
Olivia Jade_S30,Olivia Jade,30,10,1,0.0
Olivia Jade_S30,Olivia Jade,30,10,2,0.0
Olivia Jade_S30,Olivia Jade,30,10,3,0.0
Olivia Jade_S30,Olivia Jade,30,10,4,0.0
JoJo Siwa_S30,JoJo Siwa,30,1,1,8.0
JoJo Siwa_S30,JoJo Siwa,30,1,2,7.0
JoJo Siwa_S30,JoJo Siwa,30,1,3,7.0
JoJo Siwa_S30,JoJo Siwa,30,1,4,7.0
JoJo Siwa_S30,JoJo Siwa,30,2,1,8.0
JoJo Siwa_S30,JoJo Siwa,30,2,2,8.0
JoJo Siwa_S30,JoJo Siwa,30,2,3,7.0
JoJo Siwa_S30,JoJo Siwa,30,2,4,8.0
JoJo Siwa_S30,JoJo Siwa,30,3,1,8.0
JoJo Siwa_S30,JoJo Siwa,30,3,2,8.0
JoJo Siwa_S30,JoJo Siwa,30,3,3,8.0
JoJo Siwa_S30,JoJo Siwa,30,4,1,8.5
JoJo Siwa_S30,JoJo Siwa,30,4,2,8.5
JoJo Siwa_S30,JoJo Siwa,30,4,3,9.0
JoJo Siwa_S30,JoJo Siwa,30,4,4,9.0
JoJo Siwa_S30,JoJo Siwa,30,5,1,10.0
JoJo Siwa_S30,JoJo Siwa,30,5,2,10.0
JoJo Siwa_S30,JoJo Siwa,30,5,3,10.0
JoJo Siwa_S30,JoJo Siwa,30,5,4,10.0
JoJo Siwa_S30,JoJo Siwa,30,6,1,10.0
JoJo Siwa_S30,JoJo Siwa,30,6,2,10.0
JoJo Siwa_S30,JoJo Siwa,30,6,3,10.0
JoJo Siwa_S30,JoJo Siwa,30,6,4,10.0
JoJo Siwa_S30,JoJo Siwa,30,7,1,10.0
JoJo Siwa_S30,JoJo Siwa,30,7,2,9.0
JoJo Siwa_S30,JoJo Siwa,30,7,3,10.0
JoJo Siwa_S30,JoJo Siwa,30,7,4,10.0
JoJo Siwa_S30,JoJo Siwa,30,8,1,10.5
JoJo Siwa_S30,JoJo Siwa,30,8,2,9.5
JoJo Siwa_S30,JoJo Siwa,30,8,3,10.5
JoJo Siwa_S30,JoJo Siwa,30,8,4,10.5
JoJo Siwa_S30,JoJo Siwa,30,9,1,10.0
JoJo Siwa_S30,JoJo Siwa,30,9,2,10.0
JoJo Siwa_S30,JoJo Siwa,30,9,3,10.0
JoJo Siwa_S30,JoJo Siwa,30,9,4,10.0
JoJo Siwa_S30,JoJo Siwa,30,10,1,10.0
JoJo Siwa_S30,JoJo Siwa,30,10,2,10.0
JoJo Siwa_S30,JoJo Siwa,30,10,3,10.0
JoJo Siwa_S30,JoJo Siwa,30,10,4,10.0
Christine Chiu_S30,Christine Chiu,30,1,1,6.0
Christine Chiu_S30,Christine Chiu,30,1,2,7.0
Christine Chiu_S30,Christine Chiu,30,1,3,6.0
Christine Chiu_S30,Christine Chiu,30,1,4,6.0
Christine Chiu_S30,Christine Chiu,30,2,1,6.0
Christine Chiu_S30,Christine Chiu,30,2,2,6.0
Christine Chiu_S30,Christine Chiu,30,2,3,6.0
Christine Chiu_S30,Christine Chiu,30,2,4,6.0
Christine Chiu_S30,Christine Chiu,30,3,1,7.0
Christine Chiu_S30,Christine Chiu,30,3,2,7.0
Christine Chiu_S30,Christine Chiu,30,3,3,7.0
Christine Chiu_S30,Christine Chiu,30,4,1,0.0
Christine Chiu_S30,Christine Chiu,30,4,2,0.0
Christine Chiu_S30,Christine Chiu,30,4,3,0.0
Christine Chiu_S30,Christine Chiu,30,4,4,0.0
Christine Chiu_S30,Christine Chiu,30,5,1,0.0
Christine Chiu_S30,Christine Chiu,30,5,2,0.0
Christine Chiu_S30,Christine Chiu,30,5,3,0.0
Christine Chiu_S30,Christine Chiu,30,5,4,0.0
Christine Chiu_S30,Christine Chiu,30,6,1,0.0
Christine Chiu_S30,Christine Chiu,30,6,2,0.0
Christine Chiu_S30,Christine Chiu,30,6,3,0.0
Christine Chiu_S30,Christine Chiu,30,6,4,0.0
Christine Chiu_S30,Christine Chiu,30,7,1,0.0
Christine Chiu_S30,Christine Chiu,30,7,2,0.0
Christine Chiu_S30,Christine Chiu,30,7,3,0.0
Christine Chiu_S30,Christine Chiu,30,7,4,0.0
Christine Chiu_S30,Christine Chiu,30,8,1,0.0
Christine Chiu_S30,Christine Chiu,30,8,2,0.0
Christine Chiu_S30,Christine Chiu,30,8,3,0.0
Christine Chiu_S30,Christine Chiu,30,8,4,0.0
Christine Chiu_S30,Christine Chiu,30,9,1,0.0
Christine Chiu_S30,Christine Chiu,30,9,2,0.0
Christine Chiu_S30,Christine Chiu,30,9,3,0.0
Christine Chiu_S30,Christine Chiu,30,9,4,0.0
Christine Chiu_S30,Christine Chiu,30,10,1,0.0
Christine Chiu_S30,Christine Chiu,30,10,2,0.0
Christine Chiu_S30,Christine Chiu,30,10,3,0.0
Christine Chiu_S30,Christine Chiu,30,10,4,0.0
Kenya Moore_S30,Kenya Moore,30,1,1,7.0
Kenya Moore_S30,Kenya Moore,30,1,2,6.0
Kenya Moore_S30,Kenya Moore,30,1,3,6.0
Kenya Moore_S30,Kenya Moore,30,1,4,7.0
Kenya Moore_S30,Kenya Moore,30,2,1,6.0
Kenya Moore_S30,Kenya Moore,30,2,2,6.0
Kenya Moore_S30,Kenya Moore,30,2,3,6.0
Kenya Moore_S30,Kenya Moore,30,2,4,6.0
Kenya Moore_S30,Kenya Moore,30,3,1,7.0
Kenya Moore_S30,Kenya Moore,30,3,2,7.0
Kenya Moore_S30,Kenya Moore,30,3,3,7.0
Kenya Moore_S30,Kenya Moore,30,4,1,7.0
Kenya Moore_S30,Kenya Moore,30,4,2,7.0
Kenya Moore_S30,Kenya Moore,30,4,3,8.0
Kenya Moore_S30,Kenya Moore,30,4,4,7.5
Kenya Moore_S30,Kenya Moore,30,5,1,9.0
Kenya Moore_S30,Kenya Moore,30,5,2,9.0
Kenya Moore_S30,Kenya Moore,30,5,3,9.0
Kenya Moore_S30,Kenya Moore,30,5,4,9.0
Kenya Moore_S30,Kenya Moore,30,6,1,8.0
Kenya Moore_S30,Kenya Moore,30,6,2,8.0
Kenya Moore_S30,Kenya Moore,30,6,3,8.0
Kenya Moore_S30,Kenya Moore,30,6,4,8.0
Kenya Moore_S30,Kenya Moore,30,7,1,0.0
Kenya Moore_S30,Kenya Moore,30,7,2,0.0
Kenya Moore_S30,Kenya Moore,30,7,3,0.0
Kenya Moore_S30,Kenya Moore,30,7,4,0.0
Kenya Moore_S30,Kenya Moore,30,8,1,0.0
Kenya Moore_S30,Kenya Moore,30,8,2,0.0
Kenya Moore_S30,Kenya Moore,30,8,3,0.0
Kenya Moore_S30,Kenya Moore,30,8,4,0.0
Kenya Moore_S30,Kenya Moore,30,9,1,0.0
Kenya Moore_S30,Kenya Moore,30,9,2,0.0
Kenya Moore_S30,Kenya Moore,30,9,3,0.0
Kenya Moore_S30,Kenya Moore,30,9,4,0.0
Kenya Moore_S30,Kenya Moore,30,10,1,0.0
Kenya Moore_S30,Kenya Moore,30,10,2,0.0
Kenya Moore_S30,Kenya Moore,30,10,3,0.0
Kenya Moore_S30,Kenya Moore,30,10,4,0.0
Amanda Kloots_S30,Amanda Kloots,30,1,1,7.0
Amanda Kloots_S30,Amanda Kloots,30,1,2,7.0
Amanda Kloots_S30,Amanda Kloots,30,1,3,7.0
Amanda Kloots_S30,Amanda Kloots,30,1,4,7.0
Amanda Kloots_S30,Amanda Kloots,30,2,1,8.0
Amanda Kloots_S30,Amanda Kloots,30,2,2,8.0
Amanda Kloots_S30,Amanda Kloots,30,2,3,8.0
Amanda Kloots_S30,Amanda Kloots,30,2,4,8.0
Amanda Kloots_S30,Amanda Kloots,30,3,1,8.0
Amanda Kloots_S30,Amanda Kloots,30,3,2,8.0
Amanda Kloots_S30,Amanda Kloots,30,3,3,8.0
Amanda Kloots_S30,Amanda Kloots,30,4,1,8.5
Amanda Kloots_S30,Amanda Kloots,30,4,2,8.5
Amanda Kloots_S30,Amanda Kloots,30,4,3,8.5
Amanda Kloots_S30,Amanda Kloots,30,4,4,8.5
Amanda Kloots_S30,Amanda Kloots,30,5,1,10.0
Amanda Kloots_S30,Amanda Kloots,30,5,2,10.0
Amanda Kloots_S30,Amanda Kloots,30,5,3,9.0
Amanda Kloots_S30,Amanda Kloots,30,5,4,10.0
Amanda Kloots_S30,Amanda Kloots,30,6,1,9.0
Amanda Kloots_S30,Amanda Kloots,30,6,2,9.0
Amanda Kloots_S30,Amanda Kloots,30,6,3,10.0
Amanda Kloots_S30,Amanda Kloots,30,6,4,10.0
Amanda Kloots_S30,Amanda Kloots,30,7,1,8.25
Amanda Kloots_S30,Amanda Kloots,30,7,2,8.25
Amanda Kloots_S30,Amanda Kloots,30,7,3,8.25
Amanda Kloots_S30,Amanda Kloots,30,7,4,9.25
Amanda Kloots_S30,Amanda Kloots,30,8,1,10.5
Amanda Kloots_S30,Amanda Kloots,30,8,2,10.5
Amanda Kloots_S30,Amanda Kloots,30,8,3,10.5
Amanda Kloots_S30,Amanda Kloots,30,8,4,10.5
Amanda Kloots_S30,Amanda Kloots,30,9,1,9.5
Amanda Kloots_S30,Amanda Kloots,30,9,2,10.0
Amanda Kloots_S30,Amanda Kloots,30,9,3,10.0
Amanda Kloots_S30,Amanda Kloots,30,9,4,10.0
Amanda Kloots_S30,Amanda Kloots,30,10,1,9.5
Amanda Kloots_S30,Amanda Kloots,30,10,2,10.0
Amanda Kloots_S30,Amanda Kloots,30,10,3,9.5
Amanda Kloots_S30,Amanda Kloots,30,10,4,10.0
Jason Lewis_S31,Jason Lewis,31,1,1,5.0
Jason Lewis_S31,Jason Lewis,31,1,2,4.0
Jason Lewis_S31,Jason Lewis,31,1,3,4.0
Jason Lewis_S31,Jason Lewis,31,1,4,5.0
Jason Lewis_S31,Jason Lewis,31,2,1,0.0
Jason Lewis_S31,Jason Lewis,31,2,2,0.0
Jason Lewis_S31,Jason Lewis,31,2,3,0.0
Jason Lewis_S31,Jason Lewis,31,2,4,0.0
Jason Lewis_S31,Jason Lewis,31,3,1,0.0
Jason Lewis_S31,Jason Lewis,31,3,2,0.0
Jason Lewis_S31,Jason Lewis,31,3,3,0.0
Jason Lewis_S31,Jason Lewis,31,3,4,0.0
Jason Lewis_S31,Jason Lewis,31,4,1,0.0
Jason Lewis_S31,Jason Lewis,31,4,2,0.0
Jason Lewis_S31,Jason Lewis,31,4,3,0.0
Jason Lewis_S31,Jason Lewis,31,4,4,0.0
Jason Lewis_S31,Jason Lewis,31,5,1,0.0
Jason Lewis_S31,Jason Lewis,31,5,2,0.0
Jason Lewis_S31,Jason Lewis,31,5,3,0.0
Jason Lewis_S31,Jason Lewis,31,5,4,0.0
Jason Lewis_S31,Jason Lewis,31,6,1,0.0
Jason Lewis_S31,Jason Lewis,31,6,2,0.0
Jason Lewis_S31,Jason Lewis,31,6,3,0.0
Jason Lewis_S31,Jason Lewis,31,6,4,0.0
Jason Lewis_S31,Jason Lewis,31,7,1,0.0
Jason Lewis_S31,Jason Lewis,31,7,2,0.0
Jason Lewis_S31,Jason Lewis,31,7,3,0.0
Jason Lewis_S31,Jason Lewis,31,7,4,0.0
Jason Lewis_S31,Jason Lewis,31,8,1,0.0
Jason Lewis_S31,Jason Lewis,31,8,2,0.0
Jason Lewis_S31,Jason Lewis,31,8,3,0.0
Jason Lewis_S31,Jason Lewis,31,8,4,0.0
Jason Lewis_S31,Jason Lewis,31,9,1,0.0
Jason Lewis_S31,Jason Lewis,31,9,2,0.0
Jason Lewis_S31,Jason Lewis,31,9,3,0.0
Jason Lewis_S31,Jason Lewis,31,9,4,0.0
Jason Lewis_S31,Jason Lewis,31,10,1,0.0
Jason Lewis_S31,Jason Lewis,31,10,2,0.0
Jason Lewis_S31,Jason Lewis,31,10,3,0.0
Jason Lewis_S31,Jason Lewis,31,10,4,0.0
Cheryl Ladd_S31,Cheryl Ladd,31,1,1,6.0
Cheryl Ladd_S31,Cheryl Ladd,31,1,2,5.0
Cheryl Ladd_S31,Cheryl Ladd,31,1,3,5.0
Cheryl Ladd_S31,Cheryl Ladd,31,1,4,5.0
Cheryl Ladd_S31,Cheryl Ladd,31,2,1,5.0
Cheryl Ladd_S31,Cheryl Ladd,31,2,2,6.0
Cheryl Ladd_S31,Cheryl Ladd,31,2,3,5.0
Cheryl Ladd_S31,Cheryl Ladd,31,2,4,5.0
Cheryl Ladd_S31,Cheryl Ladd,31,3,1,6.0
Cheryl Ladd_S31,Cheryl Ladd,31,3,2,6.0
Cheryl Ladd_S31,Cheryl Ladd,31,3,3,6.0
Cheryl Ladd_S31,Cheryl Ladd,31,3,4,6.0
Cheryl Ladd_S31,Cheryl Ladd,31,4,1,0.0
Cheryl Ladd_S31,Cheryl Ladd,31,4,2,0.0
Cheryl Ladd_S31,Cheryl Ladd,31,4,3,0.0
Cheryl Ladd_S31,Cheryl Ladd,31,4,4,0.0
Cheryl Ladd_S31,Cheryl Ladd,31,5,1,0.0
Cheryl Ladd_S31,Cheryl Ladd,31,5,2,0.0
Cheryl Ladd_S31,Cheryl Ladd,31,5,3,0.0
Cheryl Ladd_S31,Cheryl Ladd,31,5,4,0.0
Cheryl Ladd_S31,Cheryl Ladd,31,6,1,0.0
Cheryl Ladd_S31,Cheryl Ladd,31,6,2,0.0
Cheryl Ladd_S31,Cheryl Ladd,31,6,3,0.0
Cheryl Ladd_S31,Cheryl Ladd,31,6,4,0.0
Cheryl Ladd_S31,Cheryl Ladd,31,7,1,0.0
Cheryl Ladd_S31,Cheryl Ladd,31,7,2,0.0
Cheryl Ladd_S31,Cheryl Ladd,31,7,3,0.0
Cheryl Ladd_S31,Cheryl Ladd,31,7,4,0.0
Cheryl Ladd_S31,Cheryl Ladd,31,8,1,0.0
Cheryl Ladd_S31,Cheryl Ladd,31,8,2,0.0
Cheryl Ladd_S31,Cheryl Ladd,31,8,3,0.0
Cheryl Ladd_S31,Cheryl Ladd,31,8,4,0.0
Cheryl Ladd_S31,Cheryl Ladd,31,9,1,0.0
Cheryl Ladd_S31,Cheryl Ladd,31,9,2,0.0
Cheryl Ladd_S31,Cheryl Ladd,31,9,3,0.0
Cheryl Ladd_S31,Cheryl Ladd,31,9,4,0.0
Cheryl Ladd_S31,Cheryl Ladd,31,10,1,0.0
Cheryl Ladd_S31,Cheryl Ladd,31,10,2,0.0
Cheryl Ladd_S31,Cheryl Ladd,31,10,3,0.0
Cheryl Ladd_S31,Cheryl Ladd,31,10,4,0.0
Selma Blair_S31,Selma Blair,31,1,1,7.0
Selma Blair_S31,Selma Blair,31,1,2,7.0
Selma Blair_S31,Selma Blair,31,1,3,7.0
Selma Blair_S31,Selma Blair,31,1,4,7.0
Selma Blair_S31,Selma Blair,31,2,1,7.0
Selma Blair_S31,Selma Blair,31,2,2,7.0
Selma Blair_S31,Selma Blair,31,2,3,7.0
Selma Blair_S31,Selma Blair,31,2,4,7.0
Selma Blair_S31,Selma Blair,31,3,1,7.0
Selma Blair_S31,Selma Blair,31,3,2,7.0
Selma Blair_S31,Selma Blair,31,3,3,7.0
Selma Blair_S31,Selma Blair,31,3,4,7.0
Selma Blair_S31,Selma Blair,31,4,1,8.0
Selma Blair_S31,Selma Blair,31,4,2,8.0
Selma Blair_S31,Selma Blair,31,4,3,8.0
Selma Blair_S31,Selma Blair,31,4,4,8.0
Selma Blair_S31,Selma Blair,31,5,1,10.0
Selma Blair_S31,Selma Blair,31,5,2,10.0
Selma Blair_S31,Selma Blair,31,5,3,10.0
Selma Blair_S31,Selma Blair,31,5,4,10.0
Selma Blair_S31,Selma Blair,31,6,1,0.0
Selma Blair_S31,Selma Blair,31,6,2,0.0
Selma Blair_S31,Selma Blair,31,6,3,0.0
Selma Blair_S31,Selma Blair,31,6,4,0.0
Selma Blair_S31,Selma Blair,31,7,1,0.0
Selma Blair_S31,Selma Blair,31,7,2,0.0
Selma Blair_S31,Selma Blair,31,7,3,0.0
Selma Blair_S31,Selma Blair,31,7,4,0.0
Selma Blair_S31,Selma Blair,31,8,1,0.0
Selma Blair_S31,Selma Blair,31,8,2,0.0
Selma Blair_S31,Selma Blair,31,8,3,0.0
Selma Blair_S31,Selma Blair,31,8,4,0.0
Selma Blair_S31,Selma Blair,31,9,1,0.0
Selma Blair_S31,Selma Blair,31,9,2,0.0
Selma Blair_S31,Selma Blair,31,9,3,0.0
Selma Blair_S31,Selma Blair,31,9,4,0.0
Selma Blair_S31,Selma Blair,31,10,1,0.0
Selma Blair_S31,Selma Blair,31,10,2,0.0
Selma Blair_S31,Selma Blair,31,10,3,0.0
Selma Blair_S31,Selma Blair,31,10,4,0.0
Joseph Baena_S31,Joseph Baena,31,1,1,6.0
Joseph Baena_S31,Joseph Baena,31,1,2,5.0
Joseph Baena_S31,Joseph Baena,31,1,3,6.0
Joseph Baena_S31,Joseph Baena,31,1,4,6.0
Joseph Baena_S31,Joseph Baena,31,2,1,6.0
Joseph Baena_S31,Joseph Baena,31,2,2,6.0
Joseph Baena_S31,Joseph Baena,31,2,3,6.0
Joseph Baena_S31,Joseph Baena,31,2,4,6.0
Joseph Baena_S31,Joseph Baena,31,3,1,8.0
Joseph Baena_S31,Joseph Baena,31,3,2,7.0
Joseph Baena_S31,Joseph Baena,31,3,3,7.0
Joseph Baena_S31,Joseph Baena,31,3,4,7.0
Joseph Baena_S31,Joseph Baena,31,4,1,7.0
Joseph Baena_S31,Joseph Baena,31,4,2,7.0
Joseph Baena_S31,Joseph Baena,31,4,3,7.0
Joseph Baena_S31,Joseph Baena,31,4,4,7.0
Joseph Baena_S31,Joseph Baena,31,5,1,9.0
Joseph Baena_S31,Joseph Baena,31,5,2,8.5
Joseph Baena_S31,Joseph Baena,31,5,3,9.0
Joseph Baena_S31,Joseph Baena,31,5,4,8.5
Joseph Baena_S31,Joseph Baena,31,6,1,0.0
Joseph Baena_S31,Joseph Baena,31,6,2,0.0
Joseph Baena_S31,Joseph Baena,31,6,3,0.0
Joseph Baena_S31,Joseph Baena,31,6,4,0.0
Joseph Baena_S31,Joseph Baena,31,7,1,0.0
Joseph Baena_S31,Joseph Baena,31,7,2,0.0
Joseph Baena_S31,Joseph Baena,31,7,3,0.0
Joseph Baena_S31,Joseph Baena,31,7,4,0.0
Joseph Baena_S31,Joseph Baena,31,8,1,0.0
Joseph Baena_S31,Joseph Baena,31,8,2,0.0
Joseph Baena_S31,Joseph Baena,31,8,3,0.0
Joseph Baena_S31,Joseph Baena,31,8,4,0.0
Joseph Baena_S31,Joseph Baena,31,9,1,0.0
Joseph Baena_S31,Joseph Baena,31,9,2,0.0
Joseph Baena_S31,Joseph Baena,31,9,3,0.0
Joseph Baena_S31,Joseph Baena,31,9,4,0.0
Joseph Baena_S31,Joseph Baena,31,10,1,0.0
Joseph Baena_S31,Joseph Baena,31,10,2,0.0
Joseph Baena_S31,Joseph Baena,31,10,3,0.0
Joseph Baena_S31,Joseph Baena,31,10,4,0.0
Trevor Donovan_S31,Trevor Donovan,31,1,1,5.0
Trevor Donovan_S31,Trevor Donovan,31,1,2,5.0
Trevor Donovan_S31,Trevor Donovan,31,1,3,5.0
Trevor Donovan_S31,Trevor Donovan,31,1,4,6.0
Trevor Donovan_S31,Trevor Donovan,31,2,1,7.0
Trevor Donovan_S31,Trevor Donovan,31,2,2,7.0
Trevor Donovan_S31,Trevor Donovan,31,2,3,8.0
Trevor Donovan_S31,Trevor Donovan,31,2,4,8.0
Trevor Donovan_S31,Trevor Donovan,31,3,1,7.0
Trevor Donovan_S31,Trevor Donovan,31,3,2,6.0
Trevor Donovan_S31,Trevor Donovan,31,3,3,7.0
Trevor Donovan_S31,Trevor Donovan,31,3,4,7.0
Trevor Donovan_S31,Trevor Donovan,31,4,1,7.0
Trevor Donovan_S31,Trevor Donovan,31,4,2,7.0
Trevor Donovan_S31,Trevor Donovan,31,4,3,7.0
Trevor Donovan_S31,Trevor Donovan,31,4,4,7.0
Trevor Donovan_S31,Trevor Donovan,31,5,1,9.0
Trevor Donovan_S31,Trevor Donovan,31,5,2,9.0
Trevor Donovan_S31,Trevor Donovan,31,5,3,9.0
Trevor Donovan_S31,Trevor Donovan,31,5,4,9.0
Trevor Donovan_S31,Trevor Donovan,31,6,1,9.0
Trevor Donovan_S31,Trevor Donovan,31,6,2,8.0
Trevor Donovan_S31,Trevor Donovan,31,6,3,8.0
Trevor Donovan_S31,Trevor Donovan,31,6,4,9.0
Trevor Donovan_S31,Trevor Donovan,31,7,1,10.0
Trevor Donovan_S31,Trevor Donovan,31,7,2,9.0
Trevor Donovan_S31,Trevor Donovan,31,7,3,10.0
Trevor Donovan_S31,Trevor Donovan,31,7,4,10.0
Trevor Donovan_S31,Trevor Donovan,31,8,1,9.25
Trevor Donovan_S31,Trevor Donovan,31,8,2,10.25
Trevor Donovan_S31,Trevor Donovan,31,8,3,9.25
Trevor Donovan_S31,Trevor Donovan,31,8,4,10.25
Trevor Donovan_S31,Trevor Donovan,31,9,1,8.5
Trevor Donovan_S31,Trevor Donovan,31,9,2,8.0
Trevor Donovan_S31,Trevor Donovan,31,9,3,8.0
Trevor Donovan_S31,Trevor Donovan,31,9,4,8.0
Trevor Donovan_S31,Trevor Donovan,31,10,1,0.0
Trevor Donovan_S31,Trevor Donovan,31,10,2,0.0
Trevor Donovan_S31,Trevor Donovan,31,10,3,0.0
Trevor Donovan_S31,Trevor Donovan,31,10,4,0.0
Daniel Durant_S31,Daniel Durant,31,1,1,7.0
Daniel Durant_S31,Daniel Durant,31,1,2,6.0
Daniel Durant_S31,Daniel Durant,31,1,3,7.0
Daniel Durant_S31,Daniel Durant,31,1,4,7.0
Daniel Durant_S31,Daniel Durant,31,2,1,7.0
Daniel Durant_S31,Daniel Durant,31,2,2,7.0
Daniel Durant_S31,Daniel Durant,31,2,3,7.0
Daniel Durant_S31,Daniel Durant,31,2,4,8.0
Daniel Durant_S31,Daniel Durant,31,3,1,8.0
Daniel Durant_S31,Daniel Durant,31,3,2,7.0
Daniel Durant_S31,Daniel Durant,31,3,3,8.0
Daniel Durant_S31,Daniel Durant,31,3,4,8.0
Daniel Durant_S31,Daniel Durant,31,4,1,7.0
Daniel Durant_S31,Daniel Durant,31,4,2,7.0
Daniel Durant_S31,Daniel Durant,31,4,3,7.0
Daniel Durant_S31,Daniel Durant,31,4,4,8.0
Daniel Durant_S31,Daniel Durant,31,5,1,8.125
Daniel Durant_S31,Daniel Durant,31,5,2,8.125
Daniel Durant_S31,Daniel Durant,31,5,3,8.625
Daniel Durant_S31,Daniel Durant,31,5,4,8.625
Daniel Durant_S31,Daniel Durant,31,6,1,9.0
Daniel Durant_S31,Daniel Durant,31,6,2,8.0
Daniel Durant_S31,Daniel Durant,31,6,3,8.0
Daniel Durant_S31,Daniel Durant,31,6,4,9.0
Daniel Durant_S31,Daniel Durant,31,7,1,9.0
Daniel Durant_S31,Daniel Durant,31,7,2,8.5
Daniel Durant_S31,Daniel Durant,31,7,3,9.5
Daniel Durant_S31,Daniel Durant,31,7,4,9.5
Daniel Durant_S31,Daniel Durant,31,8,1,10.0
Daniel Durant_S31,Daniel Durant,31,8,2,9.0
Daniel Durant_S31,Daniel Durant,31,8,3,10.0
Daniel Durant_S31,Daniel Durant,31,8,4,10.0
Daniel Durant_S31,Daniel Durant,31,9,1,9.0
Daniel Durant_S31,Daniel Durant,31,9,2,8.0
Daniel Durant_S31,Daniel Durant,31,9,3,9.0
Daniel Durant_S31,Daniel Durant,31,9,4,8.5
Daniel Durant_S31,Daniel Durant,31,10,1,0.0
Daniel Durant_S31,Daniel Durant,31,10,2,0.0
Daniel Durant_S31,Daniel Durant,31,10,3,0.0
Daniel Durant_S31,Daniel Durant,31,10,4,0.0
Wayne Brady_S31,Wayne Brady,31,1,1,7.0
Wayne Brady_S31,Wayne Brady,31,1,2,7.0
Wayne Brady_S31,Wayne Brady,31,1,3,7.0
Wayne Brady_S31,Wayne Brady,31,1,4,8.0
Wayne Brady_S31,Wayne Brady,31,2,1,8.0
Wayne Brady_S31,Wayne Brady,31,2,2,8.0
Wayne Brady_S31,Wayne Brady,31,2,3,8.0
Wayne Brady_S31,Wayne Brady,31,2,4,8.0
Wayne Brady_S31,Wayne Brady,31,3,1,8.0
Wayne Brady_S31,Wayne Brady,31,3,2,8.0
Wayne Brady_S31,Wayne Brady,31,3,3,8.0
Wayne Brady_S31,Wayne Brady,31,3,4,9.0
Wayne Brady_S31,Wayne Brady,31,4,1,9.0
Wayne Brady_S31,Wayne Brady,31,4,2,9.0
Wayne Brady_S31,Wayne Brady,31,4,3,9.0
Wayne Brady_S31,Wayne Brady,31,4,4,9.0
Wayne Brady_S31,Wayne Brady,31,5,1,10.125
Wayne Brady_S31,Wayne Brady,31,5,2,10.125
Wayne Brady_S31,Wayne Brady,31,5,3,10.125
Wayne Brady_S31,Wayne Brady,31,5,4,10.625
Wayne Brady_S31,Wayne Brady,31,6,1,8.0
Wayne Brady_S31,Wayne Brady,31,6,2,9.0
Wayne Brady_S31,Wayne Brady,31,6,3,8.0
Wayne Brady_S31,Wayne Brady,31,6,4,9.0
Wayne Brady_S31,Wayne Brady,31,7,1,9.5
Wayne Brady_S31,Wayne Brady,31,7,2,9.0
Wayne Brady_S31,Wayne Brady,31,7,3,9.5
Wayne Brady_S31,Wayne Brady,31,7,4,10.0
Wayne Brady_S31,Wayne Brady,31,8,1,11.25
Wayne Brady_S31,Wayne Brady,31,8,2,11.25
Wayne Brady_S31,Wayne Brady,31,8,3,11.25
Wayne Brady_S31,Wayne Brady,31,8,4,11.25
Wayne Brady_S31,Wayne Brady,31,9,1,9.5
Wayne Brady_S31,Wayne Brady,31,9,2,9.0
Wayne Brady_S31,Wayne Brady,31,9,3,9.0
Wayne Brady_S31,Wayne Brady,31,9,4,9.0
Wayne Brady_S31,Wayne Brady,31,10,1,9.5
Wayne Brady_S31,Wayne Brady,31,10,2,9.5
Wayne Brady_S31,Wayne Brady,31,10,3,9.5
Wayne Brady_S31,Wayne Brady,31,10,4,9.5
Sam Champion_S31,Sam Champion,31,1,1,5.0
Sam Champion_S31,Sam Champion,31,1,2,5.0
Sam Champion_S31,Sam Champion,31,1,3,5.0
Sam Champion_S31,Sam Champion,31,1,4,5.0
Sam Champion_S31,Sam Champion,31,2,1,6.0
Sam Champion_S31,Sam Champion,31,2,2,6.0
Sam Champion_S31,Sam Champion,31,2,3,7.0
Sam Champion_S31,Sam Champion,31,2,4,7.0
Sam Champion_S31,Sam Champion,31,3,1,6.0
Sam Champion_S31,Sam Champion,31,3,2,6.0
Sam Champion_S31,Sam Champion,31,3,3,6.0
Sam Champion_S31,Sam Champion,31,3,4,7.0
Sam Champion_S31,Sam Champion,31,4,1,7.0
Sam Champion_S31,Sam Champion,31,4,2,6.0
Sam Champion_S31,Sam Champion,31,4,3,6.0
Sam Champion_S31,Sam Champion,31,4,4,6.0
Sam Champion_S31,Sam Champion,31,5,1,0.0
Sam Champion_S31,Sam Champion,31,5,2,0.0
Sam Champion_S31,Sam Champion,31,5,3,0.0
Sam Champion_S31,Sam Champion,31,5,4,0.0
Sam Champion_S31,Sam Champion,31,6,1,0.0
Sam Champion_S31,Sam Champion,31,6,2,0.0
Sam Champion_S31,Sam Champion,31,6,3,0.0
Sam Champion_S31,Sam Champion,31,6,4,0.0
Sam Champion_S31,Sam Champion,31,7,1,0.0
