contestant_id,celebrity_name,season,weeks_competed,season_total_score,season_avg_weekly_score,season_avg_score,score_stddev,avg_rank,weeks_ranked_first,voting_method,celebrity_name_right,ballroom_partner,celebrity_industry,celebrity_homestate,celebrity_homecountry/region,celebrity_age_during_season,season_right,results,placement,is_controversy
Gabby Windey_S31,Gabby Windey,31,10,362.5,36.25,9.0625,4.250816914952283,2.6,3,rank_v2,Gabby Windey,Valentin Chmerkovskiy,TV Personality,Illinois,United States,31,31,2nd Place,2,false
Wayne Brady_S31,Wayne Brady,31,10,362.5,36.25,9.0625,4.614289399969042,3.0,0,rank_v2,Wayne Brady,Witney Carson,Comedian,Georgia,United States,50,31,3rd Place,3,false
Jessie James Decker_S31,Jessie James Decker,31,6,170.0,28.333333333333332,7.083333333333333,5.750362307426086,10.0,0,rank_v2,Jessie James Decker,Alan Bersten,Singer/Rapper,,Italy,34,31,Eliminated Week 6,10,false
Lele Pons_S32,Lele Pons,32,7,186.5,26.642857142857142,7.684523809523809,7.341175460568774,4.285714285714286,0,rank_v2,Lele Pons,Brandon Armstrong,Social Media Personality,,Venezuela,27,32,Eliminated Week 7,8,false
Alyson Hannigan_S32,Alyson Hannigan,32,11,281.0,25.545454545454547,7.318181818181818,7.424468147465331,7.090909090909091,0,rank_v2,Alyson Hannigan,Sasha Farber,Actor/Actress,Washington D.C.,United States,49,32,5th Place,5,false
Ariana Madix_S32,Ariana Madix,32,11,339.5,30.863636363636363,8.840909090909092,7.836105247796603,2.8181818181818183,2,rank_v2,Ariana Madix,Pasha Pashkov,TV Personality,Florida,United States,38,32,3rd Place,3,false
Harry Jowsey_S32,Harry Jowsey,32,9,209.0,23.22222222222222,6.416666666666667,7.120003121097943,9.0,0,rank_v2,Harry Jowsey,Rylee Arnold,TV Personality,,Australia,26,32,Eliminated Week 9,6,false
Xochitl Gomez_S32,Xochitl Gomez,32,11,349.0,31.727272727272727,9.121212121212121,7.603826787755086,2.0,6,rank_v2,Xochitl Gomez,Valentin Chmerkovskiy,Actor/Actress,California,United States,17,32,1st Place,1,false
Tyson Beckford_S32,Tyson Beckford,32,3,50.0,16.666666666666668,5.0,4.163331998932265,10.666666666666666,0,rank_v2,Tyson Beckford,Jenna Johnson,Model,New York,United States,52,32,Eliminated Week 3,12,false
Matt Walsh_S32,Matt Walsh,32,1,12.0,12.0,4.0,,13.0,0,rank_v2,Matt Walsh,Koko Iwasaki,Comedian,Illinois,United States,58,32,Eliminated Week 1,14,false
Mauricio Umansky_S32,Mauricio Umansky,32,6,126.0,21.0,6.222222222222221,7.456540752922899,9.166666666666666,0,rank_v2,Mauricio Umansky,Emma Slater,TV Personality,,Mexico,53,32,Eliminated Week 6,9,false
Jason Mraz_S32,Jason Mraz,32,11,339.5,30.863636363636363,8.886363636363637,6.834072391667025,3.0,2,rank_v2,Jason Mraz,Daniella Karagach,Singer/Rapper,Virginia,United States,46,32,2nd Place,2,false
Charity Lawson_S32,Charity Lawson,32,11,337.0,30.636363636363637,8.825757575757576,6.557785102803038,3.0,1,rank_v2,Charity Lawson,Artem Chigvintsev,TV Personality,Georgia,United States,27,32,4th Place,4,false
Mira Sorvino_S32,Mira Sorvino,32,5,104.0,20.8,6.5,3.5637059362410928,7.2,0,rank_v2,Mira Sorvino,Gleb Savchenko,Actor/Actress,New York,United States,55,32,Eliminated Week 5,10,false
Barry Williams_S32,Barry Williams,32,8,197.5,24.6875,6.932291666666666,7.887320294534222,7.5,0,rank_v2,Barry Williams,Peta Murgatroyd,Actor/Actress,California,United States,68,32,Eliminated Week 8,7,false
Adrian Peterson_S32,Adrian Peterson,32,4,76.0,19.0,5.875,3.1622776601683795,8.25,0,rank_v2,Adrian Peterson,Britt Stewart,Athlete,Texas,United States,38,32,Eliminated Week 4,11,false
Jamie Lynn Spears_S32,Jamie Lynn Spears,32,2,31.0,15.5,5.166666666666666,0.7071067811865476,9.0,0,rank_v2,Jamie Lynn Spears,Alan Bersten,Actor/Actress,Mississippi,United States,32,32,Eliminated Week 2,13,false
Eric Roberts_S33,Eric Roberts,33,3,53.0,17.666666666666668,5.25,4.618802153517006,11.666666666666666,0,rank_v2,Eric Roberts,Britt Stewart,Actor/Actress,California,United States,68,33,Eliminated Week 3,10,false
Dwight Howard _S33,Dwight Howard ,33,7,178.0,25.428571428571427,7.821428571428571,3.4572215654165057,5.571428571428571,0,rank_v2,Dwight Howard ,Daniella Karagach,Athlete,Georgia,United States,38,33,Eliminated Week 7,6,false
Ilona Maher_S33,Ilona Maher,33,9,232.0,25.77777777777778,8.037037037037036,4.25816209701374,5.555555555555555,0,rank_v2,Ilona Maher,Alan Bersten,Athlete,California,United States,28,33,2nd Place,2,false
Stephen Nedoroscik_S33,Stephen Nedoroscik,33,9,242.0,26.88888888888889,8.37037037037037,4.021642837337884,3.7777777777777777,0,rank_v2,Stephen Nedoroscik,Rylee Arnold,Athlete,Florida,United States,26,33,4th Place,4,false
Tori Spelling_S33,Tori Spelling,33,2,36.0,18.0,6.0,1.4142135623730951,10.5,0,rank_v2,Tori Spelling,Pasha Pashkov,Actor/Actress,California,United States,51,33,Eliminated Week 2,12,false
Brooks Nader_S33,Brooks Nader,33,4,100.5,25.125,7.072916666666667,7.145802963978227,7.0,0,rank_v2,Brooks Nader,Gleb Savchenko,Model,New York,United States,27,33,Eliminated Week 4,9,false
Joey Graziadei_S33,Joey Graziadei,33,9,258.0,28.666666666666668,8.898148148148147,5.2141634036535525,2.5555555555555554,1,rank_v2,Joey Graziadei,Jenna Johnson,TV Personality,Louisiana,United States,29,33,1st Place,1,false
Phaedra Parks_S33,Phaedra Parks,33,5,124.0,24.8,7.266666666666666,5.263078946776306,6.8,0,rank_v2,Phaedra Parks,Val Chmerkovskiy,TV Personality,Georgia,United States,51,33,Eliminated Week 5,8,false
Jenn Tran_S33,Jenn Tran,33,6,157.5,26.25,7.875,6.064239441183041,5.0,0,rank_v2,Jenn Tran,Sasha Farber,TV Personality,Florida,United States,26,33,Eliminated Week 6,7,false
Reginald VelJohnson_S33,Reginald VelJohnson,33,3,52.0,17.333333333333332,5.194444444444444,3.214550253664319,12.0,0,rank_v2,Reginald VelJohnson,Emma Slater,Actor/Actress,New York,United States,74,33,Eliminated Week 3,10,false
Chandler Kinney_S33,Chandler Kinney,33,9,261.5,29.055555555555557,9.069444444444445,3.7950991789119,1.7777777777777777,7,rank_v2,Chandler Kinney,Brandon Armstrong,Actor/Actress,California,United States,24,33,3rd Place,3,false
Anna Delvey_S33,Anna Delvey,33,2,35.0,17.5,5.833333333333334,0.7071067811865476,9.5,0,rank_v2,Anna Delvey,Ezra Sosa,Con artist,,Russia,33,33,Eliminated Week 2,12,false
Danny Amendola_S33,Danny Amendola,33,9,241.0,26.77777777777778,8.314814814814817,4.757304325397361,4.777777777777778,1,rank_v2,Danny Amendola,Witney Carson,Athlete,Texas,United States,39,33,5th Place,5,false
Lauren Jauregui_S34,Lauren Jauregui,34,3,52.0,17.333333333333332,6.5,4.041451884327381,7.333333333333333,0,rank_v2,Lauren Jauregui,Brandon Armstrong,Singer/Rapper,Florida,United States,29,34,Eliminated Week 3,12,false
Alix Earle_S34,Alix Earle,34,11,331.5,30.136363636363637,8.791666666666666,9.203507236621563,3.272727272727273,2,rank_v2,Alix Earle,Val Chmerkovskiy (Joey Graziadei week 9),Social media personality,Florida,United States,24,34,2nd Place,2,false
Andy Richter_S34,Andy Richter,34,9,204.0,22.666666666666668,6.398148148148148,7.937253933193772,10.333333333333334,0,rank_v2,Andy Richter,Emma Slater/Kaitlyn Bristowe (week 9),Comedian,California,United States,59,34,Eliminated Week 9,7,false
Scott Hoying_S34,Scott Hoying,34,6,129.0,21.5,6.638888888888889,7.20416546173115,9.166666666666666,0,rank_v2,Scott Hoying,Rylee Arnold,Singer/Rapper,California,United States,34,34,Eliminated Week 6,10,false
Baron Davis_S34,Baron Davis,34,2,28.0,14.0,5.5,5.656854249492381,10.5,0,rank_v2,Baron Davis,Britt Stewart,Athlete,California,United States,46,34,Eliminated Week 2,13,false
Corey Feldman_S34,Corey Feldman,34,2,24.0,12.0,4.75,4.242640687119285,14.0,0,rank_v2,Corey Feldman,Jenna Johnson,Actor/Actress,California,United States,54,34,Eliminated Week 2,13,false
Elaine Hendrix_S34,Elaine Hendrix,34,11,306.9998,27.909072727272726,8.1856,7.806463056863961,5.818181818181818,0,rank_v2,Elaine Hendrix,Alan Bersten (Rashad Jennings week 9),Actor/Actress,Georgia,United States,55,34,5th Place,5,false
Danielle Fishel_S34,Danielle Fishel,34,8,210.0,26.25,7.572916666666666,9.300537618869138,7.625,0,rank_v2,Danielle Fishel,Pasha Pashkov,Actor/Actress,California,United States,44,34,Eliminated Week 8,8,false
Jen Affleck_S34,Jen Affleck,34,7,171.0,24.428571428571427,7.297619047619047,7.764387566686397,7.285714285714286,0,rank_v2,Jen Affleck,Jan Ravnik,TV Personality,Utah,United States,26,34,Eliminated Week 7,9,false
Robert Irwin_S34,Robert Irwin,34,11,332.1666,30.196963636363638,8.838381818181817,8.982952822682831,3.3636363636363638,3,rank_v2,Robert Irwin,Witney Carson (Xoshitl Gomez week 9),Conservationist,,Australia,22,34,1st Place,1,false
Jordan Chiles_S34,Jordan Chiles,34,11,325.1666,29.5606,8.588381818181817,9.204549742382842,3.8181818181818183,1,rank_v2,Jordan Chiles,Ezra Sosa (Apolo Anton Ohno week 9),Athlete,Texas,United States,24,34,3rd Place,3,false
Dylan Efron_S34,Dylan Efron,34,11,318.8332,28.98483636363636,8.404036363636363,9.515032805752456,5.2727272727272725,1,rank_v2,Dylan Efron,Daniella Karagach (Rumer Willis week 9),TV Personality,California,United States,33,34,4th Place,4,false
Whitney Leavitt_S34,Whitney Leavitt,34,10,310.5,31.05,8.970833333333333,9.476432755936052,2.0,4,rank_v2,Whitney Leavitt,Mark Ballas,TV Personality,Utah,United States,32,34,Eliminated Week 10,6,false
Hilaria Baldwin_S34,Hilaria Baldwin,34,4,80.0,20.0,7.25,4.08248290463863,5.25,0,rank_v2,Hilaria Baldwin,Gleb Savchenko,Entrepreneur,New York,United States,41,34,Eliminated Week 4,11,false
