season,week,contestant_id,judges_score
19,3,Janel Parrish_S19,40.0
19,3,Jonathan Bennett_S19,32.0
19,3,Lea Thompson_S19,31.0
19,3,Lolo Jones_S19,0.0
19,3,Michael Waltrip_S19,28.0
19,3,Randy Couture_S19,26.0
19,3,Sadie Robertson_S19,32.0
19,3,Tavis Smiley_S19,0.0
19,3,Tommy Chong_S19,34.0
19,4,Alfonso Ribeiro_S19,40.0
19,4,Antonio Sabato Jr._S19,29.0
19,4,Bethany Mota_S19,33.0
19,4,Betsey Johnson_S19,29.0
19,4,Janel Parrish_S19,36.0
19,4,Jonathan Bennett_S19,24.0
19,4,Lea Thompson_S19,39.0
19,4,Lolo Jones_S19,0.0
19,4,Michael Waltrip_S19,25.0
19,4,Randy Couture_S19,0.0
19,4,Sadie Robertson_S19,37.0
19,4,Tavis Smiley_S19,0.0
19,4,Tommy Chong_S19,28.0
19,5,Alfonso Ribeiro_S19,34.0
19,5,Antonio Sabato Jr._S19,28.0
19,5,Bethany Mota_S19,32.0
19,5,Betsey Johnson_S19,0.0
19,5,Janel Parrish_S19,33.0
19,5,Jonathan Bennett_S19,24.0
19,5,Lea Thompson_S19,34.0
19,5,Lolo Jones_S19,0.0
19,5,Michael Waltrip_S19,20.0
19,5,Randy Couture_S19,0.0
19,5,Sadie Robertson_S19,36.0
19,5,Tavis Smiley_S19,0.0
19,5,Tommy Chong_S19,23.0
19,6,Alfonso Ribeiro_S19,39.0
19,6,Antonio Sabato Jr._S19,28.0
19,6,Bethany Mota_S19,36.0
19,6,Betsey Johnson_S19,0.0
19,6,Janel Parrish_S19,33.0
19,6,Jonathan Bennett_S19,32.0
19,6,Lea Thompson_S19,32.0
19,6,Lolo Jones_S19,0.0
19,6,Michael Waltrip_S19,30.0
19,6,Randy Couture_S19,0.0
19,6,Sadie Robertson_S19,35.0
19,6,Tavis Smiley_S19,0.0
19,6,Tommy Chong_S19,28.0
19,7,Alfonso Ribeiro_S19,34.0
19,7,Antonio Sabato Jr._S19,29.5
19,7,Bethany Mota_S19,37.5
19,7,Betsey Johnson_S19,0.0
19,7,Janel Parrish_S19,33.5
19,7,Jonathan Bennett_S19,0.0
19,7,Lea Thompson_S19,35.0
19,7,Lolo Jones_S19,0.0
19,7,Michael Waltrip_S19,28.0
19,7,Randy Couture_S19,0.0
19,7,Sadie Robertson_S19,31.0
19,7,Tavis Smiley_S19,0.0
19,7,Tommy Chong_S19,30.0
19,8,Alfonso Ribeiro_S19,41.0
19,8,Antonio Sabato Jr._S19,0.0
19,8,Bethany Mota_S19,40.0
19,8,Betsey Johnson_S19,0.0
19,8,Janel Parrish_S19,43.0
19,8,Jonathan Bennett_S19,0.0
19,8,Lea Thompson_S19,32.0
19,8,Lolo Jones_S19,0.0
19,8,Michael Waltrip_S19,25.0
19,8,Randy Couture_S19,0.0
19,8,Sadie Robertson_S19,38.0
19,8,Tavis Smiley_S19,0.0
19,8,Tommy Chong_S19,29.0
19,9,Alfonso Ribeiro_S19,38.5
19,9,Antonio Sabato Jr._S19,0.0
19,9,Bethany Mota_S19,37.0
19,9,Betsey Johnson_S19,0.0
19,9,Janel Parrish_S19,38.5
19,9,Jonathan Bennett_S19,0.0
19,9,Lea Thompson_S19,35.0
19,9,Lolo Jones_S19,0.0
19,9,Michael Waltrip_S19,0.0
19,9,Randy Couture_S19,0.0
19,9,Sadie Robertson_S19,36.5
19,9,Tavis Smiley_S19,0.0
19,9,Tommy Chong_S19,28.5
19,10,Alfonso Ribeiro_S19,37.5
19,10,Antonio Sabato Jr._S19,0.0
19,10,Bethany Mota_S19,38.0
19,10,Betsey Johnson_S19,0.0
19,10,Janel Parrish_S19,39.0
19,10,Jonathan Bennett_S19,0.0
19,10,Lea Thompson_S19,0.0
19,10,Lolo Jones_S19,0.0
19,10,Michael Waltrip_S19,0.0
19,10,Randy Couture_S19,0.0
19,10,Sadie Robertson_S19,37.0
19,10,Tavis Smiley_S19,0.0
19,10,Tommy Chong_S19,31.0
19,11,Alfonso Ribeiro_S19,40.0
19,11,Antonio Sabato Jr._S19,0.0
19,11,Bethany Mota_S19,38.0
19,11,Betsey Johnson_S19,0.0
19,11,Janel Parrish_S19,38.9998
19,11,Jonathan Bennett_S19,0.0
19,11,Lea Thompson_S19,0.0
19,11,Lolo Jones_S19,0.0
19,11,Michael Waltrip_S19,0.0
19,11,Randy Couture_S19,0.0
19,11,Sadie Robertson_S19,39.333200000000005
19,11,Tavis Smiley_S19,0.0
19,11,Tommy Chong_S19,0.0
20,1,Charlotte McKinney_S20,22.0
20,1,Chris Soules_S20,26.0
20,1,Michael Sam_S20,26.0
20,1,Nastia Liukin_S20,30.0
20,1,Noah Galloway_S20,26.0
20,1,Patti LaBelle_S20,25.0
20,1,Redfoo_S20,22.0
20,1,Riker Lynch_S20,31.0
20,1,Robert Herjavec_S20,28.0
20,1,Rumer Willis_S20,32.0
20,1,Suzanne Somers_S20,25.0
20,1,Willow Shields_S20,25.0
20,2,Charlotte McKinney_S20,26.0
20,2,Chris Soules_S20,21.0
20,2,Michael Sam_S20,28.0
20,2,Nastia Liukin_S20,34.0
20,2,Noah Galloway_S20,27.0
20,2,Patti LaBelle_S20,28.0
20,2,Redfoo_S20,31.0
20,2,Riker Lynch_S20,32.0
20,2,Robert Herjavec_S20,28.0
20,2,Rumer Willis_S20,32.0
20,2,Suzanne Somers_S20,28.0
20,2,Willow Shields_S20,32.0
20,3,Charlotte McKinney_S20,22.0
20,3,Chris Soules_S20,28.0
20,3,Michael Sam_S20,24.0
20,3,Nastia Liukin_S20,34.0
20,3,Noah Galloway_S20,30.0
20,3,Patti LaBelle_S20,22.0
20,3,Redfoo_S20,0.0
20,3,Riker Lynch_S20,34.0
20,3,Robert Herjavec_S20,29.0
20,3,Rumer Willis_S20,33.0
20,3,Suzanne Somers_S20,25.0
20,3,Willow Shields_S20,32.0
20,4,Charlotte McKinney_S20,0.0
20,4,Chris Soules_S20,27.0
20,4,Michael Sam_S20,30.0
20,4,Nastia Liukin_S20,36.0
20,4,Noah Galloway_S20,32.0
20,4,Patti LaBelle_S20,30.0
20,4,Redfoo_S20,0.0
20,4,Riker Lynch_S20,34.0
20,4,Robert Herjavec_S20,34.0
20,4,Rumer Willis_S20,35.0
20,4,Suzanne Somers_S20,28.0
20,4,Willow Shields_S20,39.0
20,5,Charlotte McKinney_S20,0.0
20,5,Chris Soules_S20,27.0
20,5,Michael Sam_S20,0.0
20,5,Nastia Liukin_S20,38.0
20,5,Noah Galloway_S20,28.0
20,5,Patti LaBelle_S20,27.0
20,5,Redfoo_S20,0.0
20,5,Riker Lynch_S20,38.0
20,5,Robert Herjavec_S20,24.0
20,5,Rumer Willis_S20,39.0
20,5,Suzanne Somers_S20,28.0
20,5,Willow Shields_S20,34.0
20,6,Charlotte McKinney_S20,0.0
20,6,Chris Soules_S20,35.0
20,6,Michael Sam_S20,0.0
20,6,Nastia Liukin_S20,36.5
20,6,Noah Galloway_S20,34.0
20,6,Patti LaBelle_S20,34.0
20,6,Redfoo_S20,0.0
20,6,Riker Lynch_S20,38.0
20,6,Robert Herjavec_S20,33.5
20,6,Rumer Willis_S20,35.5
20,6,Suzanne Somers_S20,0.0
20,6,Willow Shields_S20,36.5
20,7,Charlotte McKinney_S20,0.0
20,7,Chris Soules_S20,31.0
20,7,Michael Sam_S20,0.0
20,7,Nastia Liukin_S20,41.0
20,7,Noah Galloway_S20,38.0
20,7,Patti LaBelle_S20,0.0
20,7,Redfoo_S20,0.0
20,7,Riker Lynch_S20,37.0
20,7,Robert Herjavec_S20,31.0
20,7,Rumer Willis_S20,37.0
20,7,Suzanne Somers_S20,0.0
20,7,Willow Shields_S20,39.0
20,8,Charlotte McKinney_S20,0.0
20,8,Chris Soules_S20,32.0
20,8,Michael Sam_S20,0.0
20,8,Nastia Liukin_S20,38.0
20,8,Noah Galloway_S20,31.5
20,8,Patti LaBelle_S20,0.0
20,8,Redfoo_S20,0.0
20,8,Riker Lynch_S20,39.0
20,8,Robert Herjavec_S20,31.0
20,8,Rumer Willis_S20,40.0
20,8,Suzanne Somers_S20,0.0
20,8,Willow Shields_S20,0.0
20,9,Charlotte McKinney_S20,0.0
20,9,Chris Soules_S20,0.0
20,9,Michael Sam_S20,0.0
20,9,Nastia Liukin_S20,40.0
20,9,Noah Galloway_S20,38.0
20,9,Patti LaBelle_S20,0.0
20,9,Redfoo_S20,0.0
20,9,Riker Lynch_S20,40.0
20,9,Robert Herjavec_S20,0.0
20,9,Rumer Willis_S20,39.0
20,9,Suzanne Somers_S20,0.0
20,9,Willow Shields_S20,0.0
20,10,Charlotte McKinney_S20,0.0
20,10,Chris Soules_S20,0.0
20,10,Michael Sam_S20,0.0
20,10,Nastia Liukin_S20,0.0
20,10,Noah Galloway_S20,36.0
20,10,Patti LaBelle_S20,0.0
20,10,Redfoo_S20,0.0
20,10,Riker Lynch_S20,40.0
20,10,Robert Herjavec_S20,0.0
20,10,Rumer Willis_S20,40.0
20,10,Suzanne Somers_S20,0.0
20,10,Willow Shields_S20,0.0
21,1,Alek Skarlatos_S21,22.0
21,1,Alexa PenaVega_S21,22.0
21,1,Andy Grammer_S21,21.0
21,1,Bindi Irwin_S21,24.0
21,1,Carlos PenaVega_S21,23.0
21,1,Chaka Khan_S21,13.0
21,1,Gary Busey_S21,15.0
21,1,Hayes Grier_S21,21.0
21,1,Kim Zolciak-Biermann_S21,12.0
21,1,Nick Carter_S21,24.0
21,1,Paula Deen_S21,15.0
21,1,Tamar Braxton_S21,23.0
21,1,Victor Espinoza_S21,15.0
21,2,Alek Skarlatos_S21,22.5
21,2,Alexa PenaVega_S21,23.0
21,2,Andy Grammer_S21,22.0
21,2,Bindi Irwin_S21,24.0
21,2,Carlos PenaVega_S21,22.5
21,2,Chaka Khan_S21,15.0
21,2,Gary Busey_S21,16.5
21,2,Hayes Grier_S21,22.5
21,2,Kim Zolciak-Biermann_S21,18.5
21,2,Nick Carter_S21,22.5
21,2,Paula Deen_S21,18.5
21,2,Tamar Braxton_S21,24.5
21,2,Victor Espinoza_S21,18.5
21,3,Alek Skarlatos_S21,33.0
21,3,Alexa PenaVega_S21,36.0
21,3,Andy Grammer_S21,29.0
21,3,Bindi Irwin_S21,32.0
21,3,Carlos PenaVega_S21,31.0
21,3,Chaka Khan_S21,0.0
21,3,Gary Busey_S21,25.0
21,3,Hayes Grier_S21,30.0
21,3,Kim Zolciak-Biermann_S21,0.0
21,3,Nick Carter_S21,36.0
21,3,Paula Deen_S21,20.0
21,3,Tamar Braxton_S21,33.0
21,3,Victor Espinoza_S21,0.0
21,4,Alek Skarlatos_S21,24.0
21,4,Alexa PenaVega_S21,21.0
21,4,Andy Grammer_S21,23.0
21,4,Bindi Irwin_S21,28.0
21,4,Carlos PenaVega_S21,25.0
21,4,Chaka Khan_S21,0.0
21,4,Gary Busey_S21,16.0
21,4,Hayes Grier_S21,27.0
21,4,Kim Zolciak-Biermann_S21,0.0
21,4,Nick Carter_S21,27.0
21,4,Paula Deen_S21,18.0
21,4,Tamar Braxton_S21,27.0
21,4,Victor Espinoza_S21,0.0
21,5,Alek Skarlatos_S21,29.0
21,5,Alexa PenaVega_S21,40.0
21,5,Andy Grammer_S21,36.0
21,5,Bindi Irwin_S21,37.0
21,5,Carlos PenaVega_S21,39.0
21,5,Chaka Khan_S21,0.0
21,5,Gary Busey_S21,0.0
21,5,Hayes Grier_S21,30.0
21,5,Kim Zolciak-Biermann_S21,0.0
21,5,Nick Carter_S21,35.0
21,5,Paula Deen_S21,26.0
21,5,Tamar Braxton_S21,29.0
21,5,Victor Espinoza_S21,0.0
21,6,Alek Skarlatos_S21,30.0
21,6,Alexa PenaVega_S21,30.0
21,6,Andy Grammer_S21,40.0
21,6,Bindi Irwin_S21,40.0
21,6,Carlos PenaVega_S21,38.0
21,6,Chaka Khan_S21,0.0
21,6,Gary Busey_S21,0.0
21,6,Hayes Grier_S21,32.0
21,6,Kim Zolciak-Biermann_S21,0.0
21,6,Nick Carter_S21,39.0
21,6,Paula Deen_S21,24.0
21,6,Tamar Braxton_S21,40.0
21,6,Victor Espinoza_S21,0.0
21,7,Alek Skarlatos_S21,26.5
21,7,Alexa PenaVega_S21,27.5
21,7,Andy Grammer_S21,28.0
21,7,Bindi Irwin_S21,29.0
21,7,Carlos PenaVega_S21,28.0
21,7,Chaka Khan_S21,0.0
21,7,Gary Busey_S21,0.0
21,7,Hayes Grier_S21,28.0
21,7,Kim Zolciak-Biermann_S21,0.0
21,7,Nick Carter_S21,27.0
21,7,Paula Deen_S21,0.0
21,7,Tamar Braxton_S21,27.0
21,7,Victor Espinoza_S21,0.0
21,8,Alek Skarlatos_S21,25.0
21,8,Alexa PenaVega_S21,26.9998
21,8,Andy Grammer_S21,23.9998
21,8,Bindi Irwin_S21,28.0
21,8,Carlos PenaVega_S21,28.9998
21,8,Chaka Khan_S21,0.0
21,8,Gary Busey_S21,0.0
21,8,Hayes Grier_S21,0.0
21,8,Kim Zolciak-Biermann_S21,0.0
21,8,Nick Carter_S21,33.0
21,8,Paula Deen_S21,0.0
21,8,Tamar Braxton_S21,28.0
21,8,Victor Espinoza_S21,0.0
21,9,Alek Skarlatos_S21,25.5
21,9,Alexa PenaVega_S21,30.0
21,9,Andy Grammer_S21,0.0
21,9,Bindi Irwin_S21,30.0
21,9,Carlos PenaVega_S21,27.0
21,9,Chaka Khan_S21,0.0
21,9,Gary Busey_S21,0.0
21,9,Hayes Grier_S21,0.0
21,9,Kim Zolciak-Biermann_S21,0.0
21,9,Nick Carter_S21,27.5
21,9,Paula Deen_S21,0.0
21,9,Tamar Braxton_S21,24.5
21,9,Victor Espinoza_S21,0.0
21,10,Alek Skarlatos_S21,28.5
21,10,Alexa PenaVega_S21,0.0
21,10,Andy Grammer_S21,0.0
21,10,Bindi Irwin_S21,31.5
21,10,Carlos PenaVega_S21,31.5
21,10,Chaka Khan_S21,0.0
21,10,Gary Busey_S21,0.0
21,10,Hayes Grier_S21,0.0
21,10,Kim Zolciak-Biermann_S21,0.0
21,10,Nick Carter_S21,27.0
21,10,Paula Deen_S21,0.0
21,10,Tamar Braxton_S21,0.0
21,10,Victor Espinoza_S21,0.0
21,11,Alek Skarlatos_S21,27.999899999999997
21,11,Alexa PenaVega_S21,0.0
21,11,Andy Grammer_S21,0.0
21,11,Bindi Irwin_S21,30.0
21,11,Carlos PenaVega_S21,30.0
21,11,Chaka Khan_S21,0.0
21,11,Gary Busey_S21,0.0
21,11,Hayes Grier_S21,0.0
21,11,Kim Zolciak-Biermann_S21,0.0
21,11,Nick Carter_S21,30.0
21,11,Paula Deen_S21,0.0
21,11,Tamar Braxton_S21,0.0
21,11,Victor Espinoza_S21,0.0
22,1,Antonio Brown_S22,21.0
22,1,Doug Flutie_S22,15.0
22,1,Geraldo Rivera_S22,13.0
22,1,Ginger Zee_S22,23.0
22,1,Jodie Sweetin_S22,20.0
22,1,Kim Fields_S22,20.0
22,1,Marla Maples_S22,21.0
22,1,Mischa Barton_S22,16.0
22,1,Nyle DiMarco_S22,23.0
22,1,Paige VanZant_S22,21.0
22,1,Von Miller_S22,21.0
22,1,Wanya Morris_S22,23.0
22,2,Antonio Brown_S22,19.0
22,2,Doug Flutie_S22,20.0
22,2,Geraldo Rivera_S22,13.0
22,2,Ginger Zee_S22,21.0
22,2,Jodie Sweetin_S22,21.0
22,2,Kim Fields_S22,19.0
22,2,Marla Maples_S22,20.0
22,2,Mischa Barton_S22,15.0
22,2,Nyle DiMarco_S22,20.0
22,2,Paige VanZant_S22,24.0
22,2,Von Miller_S22,20.0
22,2,Wanya Morris_S22,24.0
22,3,Antonio Brown_S22,20.0
22,3,Doug Flutie_S22,20.0
22,3,Geraldo Rivera_S22,0.0
22,3,Ginger Zee_S22,21.0
22,3,Jodie Sweetin_S22,23.0
22,3,Kim Fields_S22,22.0
22,3,Marla Maples_S22,21.0
22,3,Mischa Barton_S22,18.0
22,3,Nyle DiMarco_S22,25.0
22,3,Paige VanZant_S22,23.0
22,3,Von Miller_S22,20.0
22,3,Wanya Morris_S22,24.0
22,4,Antonio Brown_S22,35.0
22,4,Doug Flutie_S22,24.0
22,4,Geraldo Rivera_S22,0.0
22,4,Ginger Zee_S22,36.0
22,4,Jodie Sweetin_S22,27.0
22,4,Kim Fields_S22,32.0
22,4,Marla Maples_S22,28.0
22,4,Mischa Barton_S22,0.0
22,4,Nyle DiMarco_S22,34.0
22,4,Paige VanZant_S22,36.0
22,4,Von Miller_S22,32.0
22,4,Wanya Morris_S22,35.0
22,5,Antonio Brown_S22,26.0
22,5,Doug Flutie_S22,28.0
22,5,Geraldo Rivera_S22,0.0
22,5,Ginger Zee_S22,32.0
22,5,Jodie Sweetin_S22,35.0
22,5,Kim Fields_S22,28.0
22,5,Marla Maples_S22,0.0
22,5,Mischa Barton_S22,0.0
22,5,Nyle DiMarco_S22,37.0
22,5,Paige VanZant_S22,31.0
22,5,Von Miller_S22,29.0
22,5,Wanya Morris_S22,30.0
22,6,Antonio Brown_S22,27.0
22,6,Doug Flutie_S22,21.0
22,6,Geraldo Rivera_S22,0.0
22,6,Ginger Zee_S22,24.0
22,6,Jodie Sweetin_S22,25.0
22,6,Kim Fields_S22,24.0
22,6,Marla Maples_S22,0.0
22,6,Mischa Barton_S22,0.0
22,6,Nyle DiMarco_S22,25.0
22,6,Paige VanZant_S22,28.0
22,6,Von Miller_S22,24.0
22,6,Wanya Morris_S22,29.0
22,7,Antonio Brown_S22,26.0
22,7,Doug Flutie_S22,0.0
22,7,Geraldo Rivera_S22,0.0
22,7,Ginger Zee_S22,27.5
22,7,Jodie Sweetin_S22,25.5
22,7,Kim Fields_S22,26.0
22,7,Marla Maples_S22,0.0
22,7,Mischa Barton_S22,0.0
22,7,Nyle DiMarco_S22,28.0
22,7,Paige VanZant_S22,27.5
22,7,Von Miller_S22,26.0
22,7,Wanya Morris_S22,27.5
22,8,Antonio Brown_S22,27.0
22,8,Doug Flutie_S22,0.0
22,8,Geraldo Rivera_S22,0.0
22,8,Ginger Zee_S22,30.0
22,8,Jodie Sweetin_S22,30.0
22,8,Kim Fields_S22,0.0
22,8,Marla Maples_S22,0.0
22,8,Mischa Barton_S22,0.0
22,8,Nyle DiMarco_S22,29.0
22,8,Paige VanZant_S22,28.0
22,8,Von Miller_S22,0.0
22,8,Wanya Morris_S22,25.0
22,9,Antonio Brown_S22,27.5
22,9,Doug Flutie_S22,0.0
22,9,Geraldo Rivera_S22,0.0
22,9,Ginger Zee_S22,28.0
22,9,Jodie Sweetin_S22,0.0
22,9,Kim Fields_S22,0.0
22,9,Marla Maples_S22,0.0
22,9,Mischa Barton_S22,0.0
22,9,Nyle DiMarco_S22,28.5
22,9,Paige VanZant_S22,29.5
22,9,Von Miller_S22,0.0
22,9,Wanya Morris_S22,30.0
22,10,Antonio Brown_S22,0.0
22,10,Doug Flutie_S22,0.0
22,10,Geraldo Rivera_S22,0.0
22,10,Ginger Zee_S22,28.333199999999998
22,10,Jodie Sweetin_S22,0.0
22,10,Kim Fields_S22,0.0
22,10,Marla Maples_S22,0.0
22,10,Mischa Barton_S22,0.0
22,10,Nyle DiMarco_S22,28.9998
22,10,Paige VanZant_S22,29.666600000000003
22,10,Von Miller_S22,0.0
22,10,Wanya Morris_S22,0.0
23,1,Amber Rose_S23,24.0
23,1,Babyface_S23,26.0
23,1,Calvin Johnson Jr._S23,26.0
23,1,Jake T. Austin_S23,22.0
23,1,James Hinchcliffe_S23,31.0
23,1,Jana Kramer_S23,27.0
23,1,Laurie Hernandez_S23,31.0
23,1,Marilu Henner_S23,27.0
23,1,Maureen McCormick_S23,22.0
23,1,Rick Perry_S23,20.0
23,1,Ryan Lochte_S23,24.0
23,1,Terra Jole_S23,25.0
23,1,Vanilla Ice_S23,25.0
23,2,Amber Rose_S23,24.0
23,2,Babyface_S23,30.0
23,2,Calvin Johnson Jr._S23,28.0
23,2,Jake T. Austin_S23,24.0
23,2,James Hinchcliffe_S23,29.0
23,2,Jana Kramer_S23,29.0
23,2,Laurie Hernandez_S23,32.0
23,2,Marilu Henner_S23,27.0
23,2,Maureen McCormick_S23,26.0
23,2,Rick Perry_S23,22.0
23,2,Ryan Lochte_S23,24.0
23,2,Terra Jole_S23,31.0
23,2,Vanilla Ice_S23,26.0
23,3,Amber Rose_S23,25.0
23,3,Babyface_S23,25.0
23,3,Calvin Johnson Jr._S23,32.0
23,3,Jake T. Austin_S23,0.0
23,3,James Hinchcliffe_S23,29.0
23,3,Jana Kramer_S23,26.0
23,3,Laurie Hernandez_S23,31.0
23,3,Marilu Henner_S23,28.0
23,3,Maureen McCormick_S23,28.0
23,3,Rick Perry_S23,23.0
23,3,Ryan Lochte_S23,25.0
23,3,Terra Jole_S23,30.0
23,3,Vanilla Ice_S23,23.0
23,4,Amber Rose_S23,24.0
23,4,Babyface_S23,18.0
23,4,Calvin Johnson Jr._S23,23.0
23,4,Jake T. Austin_S23,0.0
23,4,James Hinchcliffe_S23,28.0
23,4,Jana Kramer_S23,23.0
23,4,Laurie Hernandez_S23,30.0
23,4,Marilu Henner_S23,21.0
23,4,Maureen McCormick_S23,24.0
23,4,Rick Perry_S23,0.0
23,4,Ryan Lochte_S23,22.0
23,4,Terra Jole_S23,25.0
23,4,Vanilla Ice_S23,23.0
23,5,Amber Rose_S23,24.0
23,5,Babyface_S23,0.0
23,5,Calvin Johnson Jr._S23,24.0
23,5,Jake T. Austin_S23,0.0
23,5,James Hinchcliffe_S23,29.0
23,5,Jana Kramer_S23,26.0
23,5,Laurie Hernandez_S23,25.0
23,5,Marilu Henner_S23,27.0
23,5,Maureen McCormick_S23,24.0
23,5,Rick Perry_S23,0.0
23,5,Ryan Lochte_S23,24.0
23,5,Terra Jole_S23,27.0
23,5,Vanilla Ice_S23,0.0
23,6,Amber Rose_S23,28.0
23,6,Babyface_S23,0.0
23,6,Calvin Johnson Jr._S23,37.0
23,6,Jake T. Austin_S23,0.0
23,6,James Hinchcliffe_S23,38.0
23,6,Jana Kramer_S23,40.0
23,6,Laurie Hernandez_S23,37.0
23,6,Marilu Henner_S23,34.0
23,6,Maureen McCormick_S23,31.0
23,6,Rick Perry_S23,0.0
23,6,Ryan Lochte_S23,30.0
23,6,Terra Jole_S23,30.0
23,6,Vanilla Ice_S23,0.0
23,7,Amber Rose_S23,0.0
23,7,Babyface_S23,0.0
23,7,Calvin Johnson Jr._S23,37.0
23,7,Jake T. Austin_S23,0.0
23,7,James Hinchcliffe_S23,37.0
23,7,Jana Kramer_S23,34.5
23,7,Laurie Hernandez_S23,34.5
23,7,Marilu Henner_S23,32.0
23,7,Maureen McCormick_S23,33.0
23,7,Rick Perry_S23,0.0
23,7,Ryan Lochte_S23,33.0
23,7,Terra Jole_S23,34.5
23,7,Vanilla Ice_S23,0.0
23,8,Amber Rose_S23,0.0
23,8,Babyface_S23,0.0
23,8,Calvin Johnson Jr._S23,30.0
23,8,Jake T. Austin_S23,0.0
23,8,James Hinchcliffe_S23,34.9998
23,8,Jana Kramer_S23,30.0
23,8,Laurie Hernandez_S23,33.0
23,8,Marilu Henner_S23,23.0
23,8,Maureen McCormick_S23,0.0
23,8,Rick Perry_S23,0.0
23,8,Ryan Lochte_S23,26.0
23,8,Terra Jole_S23,24.0
23,8,Vanilla Ice_S23,0.0
23,9,Amber Rose_S23,0.0
23,9,Babyface_S23,0.0
23,9,Calvin Johnson Jr._S23,37.0
23,9,Jake T. Austin_S23,0.0
23,9,James Hinchcliffe_S23,36.0
23,9,Jana Kramer_S23,40.0
23,9,Laurie Hernandez_S23,40.0
23,9,Marilu Henner_S23,36.0
23,9,Maureen McCormick_S23,0.0
23,9,Rick Perry_S23,0.0
23,9,Ryan Lochte_S23,0.0
23,9,Terra Jole_S23,38.0
23,9,Vanilla Ice_S23,0.0
23,10,Amber Rose_S23,0.0
23,10,Babyface_S23,0.0
23,10,Calvin Johnson Jr._S23,28.0
23,10,Jake T. Austin_S23,0.0
23,10,James Hinchcliffe_S23,29.5
23,10,Jana Kramer_S23,29.0
23,10,Laurie Hernandez_S23,30.0
23,10,Marilu Henner_S23,0.0
23,10,Maureen McCormick_S23,0.0
23,10,Rick Perry_S23,0.0
23,10,Ryan Lochte_S23,0.0
23,10,Terra Jole_S23,30.0
23,10,Vanilla Ice_S23,0.0
23,11,Amber Rose_S23,0.0
23,11,Babyface_S23,0.0
23,11,Calvin Johnson Jr._S23,38.3331
23,11,Jake T. Austin_S23,0.0
23,11,James Hinchcliffe_S23,38.9998
23,11,Jana Kramer_S23,35.5
23,11,Laurie Hernandez_S23,39.333200000000005
23,11,Marilu Henner_S23,0.0
23,11,Maureen McCormick_S23,0.0
23,11,Rick Perry_S23,0.0
23,11,Ryan Lochte_S23,0.0
23,11,Terra Jole_S23,0.0
23,11,Vanilla Ice_S23,0.0
24,1,Bonner Bolton_S24,22.0
24,1,Charo_S24,21.0
24,1,Chris Kattan_S24,17.0
24,1,David Ross_S24,28.0
24,1,Erika Jayne_S24,24.0
24,1,Heather Morris_S24,28.0
24,1,Mr. T_S24,20.0
24,1,Nancy Kerrigan_S24,28.0
24,1,Nick Viall_S24,24.0
24,1,Normani_S24,27.0
24,1,Rashad Jennings_S24,31.0
24,1,Simone Biles_S24,32.0
24,2,Bonner Bolton_S24,28.0
24,2,Charo_S24,25.0
24,2,Chris Kattan_S24,22.0
24,2,David Ross_S24,27.0
24,2,Erika Jayne_S24,28.0
24,2,Heather Morris_S24,30.0
24,2,Mr. T_S24,22.0
24,2,Nancy Kerrigan_S24,28.0
24,2,Nick Viall_S24,25.0
24,2,Normani_S24,32.0
24,2,Rashad Jennings_S24,32.0
24,2,Simone Biles_S24,29.0
24,3,Bonner Bolton_S24,24.0
24,3,Charo_S24,24.0
24,3,Chris Kattan_S24,0.0
24,3,David Ross_S24,31.0
24,3,Erika Jayne_S24,26.0
24,3,Heather Morris_S24,33.0
24,3,Mr. T_S24,24.0
24,3,Nancy Kerrigan_S24,33.0
24,3,Nick Viall_S24,26.0
24,3,Normani_S24,34.0
24,3,Rashad Jennings_S24,28.0
24,3,Simone Biles_S24,32.0
24,4,Bonner Bolton_S24,32.0
24,4,Charo_S24,0.0
24,4,Chris Kattan_S24,0.0
24,4,David Ross_S24,31.0
24,4,Erika Jayne_S24,30.0
24,4,Heather Morris_S24,35.0
24,4,Mr. T_S24,28.0
24,4,Nancy Kerrigan_S24,33.0
24,4,Nick Viall_S24,30.0
24,4,Normani_S24,32.0
24,4,Rashad Jennings_S24,39.0
24,4,Simone Biles_S24,36.0
24,5,Bonner Bolton_S24,30.0
24,5,Charo_S24,0.0
24,5,Chris Kattan_S24,0.0
24,5,David Ross_S24,29.0
24,5,Erika Jayne_S24,32.0
24,5,Heather Morris_S24,34.0
24,5,Mr. T_S24,0.0
24,5,Nancy Kerrigan_S24,36.0
24,5,Nick Viall_S24,34.0
24,5,Normani_S24,39.0
24,5,Rashad Jennings_S24,32.0
24,5,Simone Biles_S24,38.0
24,6,Bonner Bolton_S24,31.5
24,6,Charo_S24,0.0
24,6,Chris Kattan_S24,0.0
24,6,David Ross_S24,31.0
24,6,Erika Jayne_S24,0.0
24,6,Heather Morris_S24,37.0
24,6,Mr. T_S24,0.0
24,6,Nancy Kerrigan_S24,33.5
24,6,Nick Viall_S24,30.5
24,6,Normani_S24,36.0
24,6,Rashad Jennings_S24,35.0
24,6,Simone Biles_S24,34.5
24,7,Bonner Bolton_S24,31.0
24,7,Charo_S24,0.0
24,7,Chris Kattan_S24,0.0
24,7,David Ross_S24,32.0
24,7,Erika Jayne_S24,0.0
24,7,Heather Morris_S24,0.0
24,7,Mr. T_S24,0.0
24,7,Nancy Kerrigan_S24,36.0
24,7,Nick Viall_S24,34.0
